"Theme","Topic","Author","Posted","Link","Views_20231201_005346","Replies_20231201_005346","Views_20231201_020746","Replies_20231201_020746","Views_20231201_023921","Replies_20231201_023921","Views_20231201_031916","Replies_20231201_031916","Views_20231201_042145","Replies_20231201_042145","Views_20231201_051725","Replies_20231201_051725","Views_20231201_062257","Replies_20231201_062257","Views_20231201_071849","Replies_20231201_071849","Views_20231201_082203","Replies_20231201_082203","Views_20231201_091936","Replies_20231201_091936","Views_20231201_102008","Replies_20231201_102008","Views_20231201_111813","Replies_20231201_111813","Views_20231201_122638","Replies_20231201_122638","Views_20231201_132250","Replies_20231201_132250","Views_20231201_141813","Replies_20231201_141813","Views_20231201_151759","Replies_20231201_151759","Views_20231201_162045","Replies_20231201_162045","Views_20231201_171814","Replies_20231201_171814","Views_20231201_182041","Replies_20231201_182041","Views_20231201_191541","Replies_20231201_191541","Views_20231201_201756","Replies_20231201_201756","Views_20231201_211712","Replies_20231201_211712","Views_20231201_221856","Replies_20231201_221856","Views_20231201_231711","Replies_20231201_231711","Views_20231202_004924","Replies_20231202_004924","Views_20231202_015421","Replies_20231202_015421","Views_20231202_022644","Replies_20231202_022644","Views_20231202_031844","Replies_20231202_031844","Views_20231202_041848","Replies_20231202_041848","Views_20231202_051633","Replies_20231202_051633","Views_20231202_062042","Replies_20231202_062042","Views_20231202_071704","Replies_20231202_071704","Views_20231202_081839","Replies_20231202_081839","Views_20231202_091832","Replies_20231202_091832","Views_20231202_101840","Replies_20231202_101840","Views_20231202_111535","Replies_20231202_111535","Views_20231202_122316","Replies_20231202_122316","Views_20231202_131859","Replies_20231202_131859","Views_20231202_141859","Replies_20231202_141859","Views_20231202_151810","Replies_20231202_151810","Views_20231202_161812","Replies_20231202_161812","Views_20231202_171732","Replies_20231202_171732","Views_20231202_181923","Replies_20231202_181923","Views_20231202_191704","Replies_20231202_191704","Views_20231202_201744","Replies_20231202_201744","Views_20231202_211731","Replies_20231202_211731","Views_20231202_221656","Replies_20231202_221656","Views_20231202_231754","Replies_20231202_231754","Views_20231203_005048","Replies_20231203_005048","Views_20231203_020413","Replies_20231203_020413","Views_20231203_023343","Replies_20231203_023343","Views_20231203_031734","Replies_20231203_031734","Views_20231203_041859","Replies_20231203_041859","Views_20231203_051735","Replies_20231203_051735","Views_20231203_061948","Replies_20231203_061948","Views_20231203_071655","Replies_20231203_071655","Views_20231203_082103","Replies_20231203_082103","Views_20231203_091852","Replies_20231203_091852","Views_20231203_101651","Replies_20231203_101651","Views_20231203_111631","Replies_20231203_111631","Views_20231203_122349","Replies_20231203_122349","Views_20231203_131743","Replies_20231203_131743","Views_20231203_141642","Replies_20231203_141642","Views_20231203_151724","Replies_20231203_151724","Views_20231203_161907","Replies_20231203_161907","Views_20231203_171648","Replies_20231203_171648","Views_20231203_181818","Replies_20231203_181818","Views_20231203_191734","Replies_20231203_191734","Views_20231203_201920","Replies_20231203_201920","Views_20231203_211754","Replies_20231203_211754","Views_20231203_221828","Replies_20231203_221828","Views_20231203_231703","Replies_20231203_231703","Views_20231204_005054","Replies_20231204_005054","Views_20231204_020142","Replies_20231204_020142"
"Assessment and Surveillance","Refernces to measure maternal and pregnancy BMI against?","Anonymous 394","2010-05-04","https://www.en-net.org/question/215.aspx",15398,11,15400,11,15400,11,15400,11,15400,11,15400,11,15401,11,15401,11,15401,11,15401,11,15401,11,15401,11,15401,11,15401,11,15402,11,15402,11,15402,11,15402,11,15402,11,15402,11,15402,11,15402,11,15402,11,15402,11,15403,11,15403,11,15403,11,15403,11,15403,11,15403,11,15403,11,15403,11,15403,11,15403,11,15403,11,15403,11,15404,11,15404,11,15404,11,15404,11,15404,11,15404,11,15404,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15405,11,15406,11,15406,11
"Assessment and Surveillance","Relationship between Mortality and Acute Malnutrition","Sophia Yimer","2012-06-05","https://www.en-net.org/question/744.aspx",12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12374,9,12375,9,12375,9,12375,9,12375,9,12375,9,12375,9,12375,9,12375,9,12375,9,12375,9,12375,9,12375,9,12375,9,12375,9
"Assessment and Surveillance","relationship between percentile and z-score","Kiran Deshpande Shukla","2012-01-10","https://www.en-net.org/question/609.aspx",10837,1,10837,1,10837,1,10837,1,10837,1,10838,1,10838,1,10838,1,10838,1,10838,1,10838,1,10838,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10839,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10840,1,10841,1,10841,1,10841,1,10841,1,10841,1
"Assessment and Surveillance","reliable paper MUAC strips - Ebola","mija ververs","2019-04-04","https://www.en-net.org/question/3611.aspx",6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2,6359,2
"Assessment and Surveillance","Reporting Maternal Mortality Rate per day and seconds","Anonymous 31865","2019-02-11","https://www.en-net.org/question/3562.aspx",7279,4,7279,4,7279,4,7279,4,7279,4,7279,4,7279,4,7279,4,7279,4,7279,4,7279,4,7279,4,7279,4,7279,4,7280,4,7280,4,7280,4,7280,4,7280,4,7280,4,7280,4,7280,4,7280,4,7280,4,7280,4,7280,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7281,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4,7282,4
"Assessment and Surveillance","Reporting of MUAC data from nutrition and mortality surveys","Mara Nyawo","2009-04-27","https://www.en-net.org/question/82.aspx",14924,15,14924,15,14924,15,14924,15,14924,15,14924,15,14924,15,14924,15,14925,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14926,15,14927,15,14928,15,14928,15
"Assessment and Surveillance","Representative sample","Anonymous 490","2015-04-01","https://www.en-net.org/question/1675.aspx",10215,2,10215,2,10215,2,10215,2,10215,2,10215,2,10215,2,10215,2,10215,2,10215,2,10215,2,10215,2,10215,2,10215,2,10215,2,10215,2,10215,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10216,2,10217,2,10217,2,10217,2,10217,2,10217,2,10217,2,10217,2,10217,2,10217,2,10218,2,10218,2,10218,2,10218,2,10218,2,10218,2,10218,2,10218,2,10218,2,10218,2,10219,2,10219,2,10219,2,10219,2,10219,2,10219,2,10219,2,10219,2,10219,2,10219,2,10219,2,10219,2,10219,2,10219,2,10219,2,10219,2
"Assessment and Surveillance","Request advice: equipment to assess nutritional status 0-5 yrs in field study PNG","Janny Goris","2014-07-28","https://www.en-net.org/question/1430.aspx",10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10375,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10376,2,10377,2,10377,2,10377,2
"Assessment and Surveillance","Request for CMAM coverage reports completed from 2018-2021","Hugh Lort-Phillips","2021-10-29","https://www.en-net.org/question/4432.aspx",4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0,4412,0
"Assessment and Surveillance","Request for raw data on older children, adolescent and adult MUAC .","Joseph Galabuzi","2016-07-22","https://www.en-net.org/question/2563.aspx",8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8686,1,8687,1,8687,1,8687,1,8689,1,8689,1,8689,1,8689,1,8689,1,8689,1,8689,1,8689,1,8689,1,8689,1,8689,1,8689,1,8689,1,8689,1,8690,1,8690,1,8690,1,8690,1,8690,1,8690,1,8690,1,8690,1,8690,1,8690,1,8690,1,8690,1,8690,1,8691,1,8691,1,8691,1,8691,1,8691,1,8691,1,8691,1,8691,1,8691,1,8691,1,8691,1,8691,1,8691,1,8691,1,8691,1
"Assessment and Surveillance","Request for resources related to costing and economic evaluations in nutrition","Joanne","2023-03-27","https://www.en-net.org/question/4838.aspx",579,0,579,0,579,0,579,0,579,0,579,0,579,0,579,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,580,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0,581,0
"Assessment and Surveillance","Request for support CMN","COOPI","2018-08-01","https://www.en-net.org/question/3404.aspx",9454,2,9454,2,9455,2,9456,2,9456,2,9456,2,9456,2,9456,2,9456,2,9456,2,9456,2,9456,2,9456,2,9456,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9457,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2,9458,2
"Assessment and Surveillance","Request: Lancet Gauge and Depths for Hemocue 801 testing","Emily DeLacey","2023-01-10","https://www.en-net.org/question/4751.aspx",704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,704,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2,705,2
"Assessment and Surveillance","Resources for coverage assessment","Tamsin","2011-12-06","https://www.en-net.org/question/574.aspx",26564,11,26564,11,26564,11,26564,11,26565,11,26565,11,26565,11,26565,11,26567,11,26567,11,26567,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26568,11,26570,11,26570,11,26570,11,26570,11,26570,11,26570,11,26570,11,26570,11,26570,11,26570,11,26570,11,26570,11,26570,11,26570,11,26570,11,26570,11,26570,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26571,11,26572,11,26572,11,26572,11,26572,11,26572,11,26573,11,26573,11
"Assessment and Surveillance","resources on CSAS","Merry Fitzpatrick","2011-09-12","https://www.en-net.org/question/530.aspx",11285,6,11285,6,11285,6,11285,6,11285,6,11285,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11286,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6,11288,6
"Assessment and Surveillance","Result comparison of two SMART surveys","Anonymous 3445","2016-01-28","https://www.en-net.org/question/2336.aspx",10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10040,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2,10041,2
"Assessment and Surveillance","result of Goronyo squeac coverage","Muhammad Hassan Goronyo","2014-07-01","https://www.en-net.org/question/1405.aspx",12143,1,12144,1,12144,1,12144,1,12144,1,12144,1,12144,1,12144,1,12144,1,12144,1,12144,1,12144,1,12145,1,12145,1,12146,1,12146,1,12146,1,12146,1,12146,1,12146,1,12146,1,12146,1,12146,1,12146,1,12146,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12147,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1,12148,1
"Assessment and Surveillance","Result with in 95% CI >100?","Anonymous 534","2011-01-25","https://www.en-net.org/question/333.aspx",10575,2,10575,2,10575,2,10575,2,10575,2,10575,2,10575,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10576,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2,10578,2
"Assessment and Surveillance","review of malnutrition and mortality indicators for food security classification","Susanne Jaspars","2009-05-22","https://www.en-net.org/question/91.aspx",10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10383,0,10384,0,10384,0,10384,0,10384,0,10384,0
"Assessment and Surveillance","Risk of mortality among children with kwashiorkor versus wasted children","Cécile Cazes","2020-12-23","https://www.en-net.org/question/4169.aspx",6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6487,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6488,3,6489,3,6489,3,6489,3,6489,3,6489,3,6489,3,6489,3,6490,3,6490,3,6490,3,6490,3,6490,3,6490,3,6490,3,6490,3
"Assessment and Surveillance","Routine monitoring data analysis during SQUEAC survey","Anonymous 5324","2018-11-14","https://www.en-net.org/question/3488.aspx",8446,0,8447,0,8447,0,8447,0,8447,0,8447,0,8447,0,8447,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8448,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0,8450,0
"Assessment and Surveillance","S3M","Merry Fitzpatrick","2012-10-12","https://www.en-net.org/question/865.aspx",16310,6,16310,6,16310,6,16310,6,16310,6,16310,6,16310,6,16310,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16311,6,16312,6,16312,6,16312,6,16312,6,16312,6,16312,6,16312,6,16312,6,16312,6,16312,6,16312,6,16312,6,16312,6,16312,6,16312,6,16312,6,16313,6,16313,6,16313,6,16314,6,16314,6,16314,6,16314,6,16314,6,16314,6,16314,6,16315,6,16315,6,16315,6,16315,6,16315,6,16316,6,16316,6,16316,6,16316,6,16316,6,16316,6,16316,6,16316,6,16316,6,16316,6,16316,6,16316,6,16316,6
"Assessment and Surveillance","SAM higher than MAM?","Suzanne Fuhrman","2018-06-27","https://www.en-net.org/question/3368.aspx",7012,2,7012,2,7012,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7013,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2,7015,2
"Assessment and Surveillance","SAM Threshold for Emergency Response","Rogers Wanyama","2011-08-03","https://www.en-net.org/question/503.aspx",13054,2,13054,2,13054,2,13054,2,13054,2,13054,2,13054,2,13054,2,13054,2,13054,2,13054,2,13054,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2,13055,2
"Assessment and Surveillance","SAM threshold.","Anonymous 490","2012-07-22","https://www.en-net.org/question/788.aspx",9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1,9675,1
"Assessment and Surveillance","Sample size calculation and sampling technique","Elrofaay Abdelazeam Mohammed","2023-06-15","https://www.en-net.org/question/4890.aspx",780,6,780,6,780,6,780,6,780,6,780,6,780,6,780,6,780,6,780,6,780,6,780,6,781,6,781,6,781,6,781,6,781,6,781,6,782,6,782,6,782,6,782,6,782,6,782,6,782,6,782,6,782,6,782,6,783,6,783,6,783,6,783,6,783,6,783,6,783,6,784,6,784,6,784,6,784,6,784,6,784,6,784,6,784,6,784,6,784,6,784,6,784,6,784,6,784,6,784,6,784,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6,785,6
"Assessment and Surveillance","Sample size determination","Theo Dusingizimana","2017-08-17","https://www.en-net.org/question/3031.aspx",9292,3,9292,3,9292,3,9292,3,9292,3,9292,3,9292,3,9292,3,9293,3,9293,3,9293,3,9293,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9294,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3,9295,3
"Assessment and Surveillance","sample size diagnostic questionnaite-urgent help","Anonymous 2525","2015-01-29","https://www.en-net.org/question/1600.aspx",10221,1,10221,1,10221,1,10221,1,10221,1,10221,1,10221,1,10221,1,10221,1,10221,1,10221,1,10221,1,10221,1,10221,1,10221,1,10222,1,10222,1,10222,1,10222,1,10222,1,10222,1,10222,1,10222,1,10222,1,10222,1,10222,1,10222,1,10222,1,10222,1,10223,1,10223,1,10223,1,10223,1,10223,1,10224,1,10224,1,10224,1,10224,1,10224,1,10224,1,10224,1,10224,1,10225,1,10225,1,10225,1,10225,1,10225,1,10225,1,10225,1,10225,1,10225,1,10225,1,10225,1,10225,1,10225,1,10225,1,10225,1,10225,1,10225,1,10226,1,10227,1,10227,1,10227,1,10227,1,10227,1,10227,1,10227,1,10227,1,10227,1,10227,1,10227,1,10227,1,10227,1,10227,1
"Assessment and Surveillance","sample size estimation","Pushpa Acharya","2012-09-20","https://www.en-net.org/question/847.aspx",12222,6,12222,6,12222,6,12222,6,12222,6,12222,6,12222,6,12222,6,12222,6,12223,6,12223,6,12223,6,12223,6,12223,6,12224,6,12224,6,12224,6,12224,6,12224,6,12224,6,12225,6,12226,6,12226,6,12226,6,12226,6,12226,6,12227,6,12227,6,12228,6,12229,6,12229,6,12229,6,12229,6,12229,6,12229,6,12229,6,12229,6,12229,6,12229,6,12229,6,12229,6,12231,6,12231,6,12231,6,12231,6,12231,6,12232,6,12232,6,12232,6,12232,6,12232,6,12232,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6,12233,6
