"Theme","Topic","Author","Posted","Link","Views_20230301_005654","Replies_20230301_005654","Views_20230301_023313","Replies_20230301_023313","Views_20230301_032819","Replies_20230301_032819","Views_20230301_041552","Replies_20230301_041552","Views_20230301_051329","Replies_20230301_051329","Views_20230301_061731","Replies_20230301_061731","Views_20230301_071344","Replies_20230301_071344","Views_20230301_081711","Replies_20230301_081711","Views_20230301_091458","Replies_20230301_091458","Views_20230301_101525","Replies_20230301_101525","Views_20230301_111252","Replies_20230301_111252","Views_20230301_122239","Replies_20230301_122239","Views_20230301_132453","Replies_20230301_132453","Views_20230301_141324","Replies_20230301_141324","Views_20230301_151424","Replies_20230301_151424","Views_20230301_161707","Replies_20230301_161707","Views_20230301_171332","Replies_20230301_171332","Views_20230301_181607","Replies_20230301_181607","Views_20230301_191217","Replies_20230301_191217","Views_20230301_201509","Replies_20230301_201509","Views_20230301_211303","Replies_20230301_211303","Views_20230301_221303","Replies_20230301_221303","Views_20230301_231429","Replies_20230301_231429","Views_20230302_005646","Replies_20230302_005646","Views_20230302_022810","Replies_20230302_022810","Views_20230302_032318","Replies_20230302_032318","Views_20230302_041601","Replies_20230302_041601","Views_20230302_051332","Replies_20230302_051332","Views_20230302_061643","Replies_20230302_061643","Views_20230302_071331","Replies_20230302_071331","Views_20230302_081701","Replies_20230302_081701","Views_20230302_091422","Replies_20230302_091422","Views_20230302_101516","Replies_20230302_101516","Views_20230302_111236","Replies_20230302_111236","Views_20230302_122106","Replies_20230302_122106","Views_20230302_132401","Replies_20230302_132401","Views_20230302_141342","Replies_20230302_141342","Views_20230302_151456","Replies_20230302_151456","Views_20230302_161657","Replies_20230302_161657","Views_20230302_171329","Replies_20230302_171329","Views_20230302_181652","Replies_20230302_181652","Views_20230302_191226","Replies_20230302_191226","Views_20230302_201448","Replies_20230302_201448","Views_20230302_211338","Replies_20230302_211338","Views_20230302_221257","Replies_20230302_221257","Views_20230302_231439","Replies_20230302_231439","Views_20230303_024309","Replies_20230303_024309","Views_20230303_042946","Replies_20230303_042946","Views_20230303_051831","Replies_20230303_051831","Views_20230303_061634","Replies_20230303_061634","Views_20230303_071323","Replies_20230303_071323","Views_20230303_081630","Replies_20230303_081630","Views_20230303_091411","Replies_20230303_091411","Views_20230303_101438","Replies_20230303_101438","Views_20230303_111206","Replies_20230303_111206","Views_20230303_122105","Replies_20230303_122105","Views_20230303_132234","Replies_20230303_132234","Views_20230303_141327","Replies_20230303_141327","Views_20230303_151412","Replies_20230303_151412","Views_20230303_161616","Replies_20230303_161616","Views_20230303_171255","Replies_20230303_171255","Views_20230303_181604","Replies_20230303_181604","Views_20230303_191216","Replies_20230303_191216","Views_20230303_201438","Replies_20230303_201438","Views_20230303_211135","Replies_20230303_211135","Views_20230303_221329","Replies_20230303_221329","Views_20230303_231355","Replies_20230303_231355","Views_20230304_004847","Replies_20230304_004847","Views_20230304_021856","Replies_20230304_021856","Views_20230304_031517","Replies_20230304_031517","Views_20230304_041524","Replies_20230304_041524","Views_20230304_051325","Replies_20230304_051325","Views_20230304_061524","Replies_20230304_061524","Views_20230304_071259","Replies_20230304_071259","Views_20230304_081553","Replies_20230304_081553","Views_20230304_091307","Replies_20230304_091307","Views_20230304_101322","Replies_20230304_101322","Views_20230304_111220","Replies_20230304_111220","Views_20230304_121940","Replies_20230304_121940","Views_20230304_131846","Replies_20230304_131846","Views_20230304_141244","Replies_20230304_141244","Views_20230304_151241","Replies_20230304_151241","Views_20230304_161456","Replies_20230304_161456","Views_20230304_171140","Replies_20230304_171140","Views_20230304_181455","Replies_20230304_181455","Views_20230304_191137","Replies_20230304_191137","Views_20230304_201325","Replies_20230304_201325"
"Assessment and Surveillance","Why do I need to adjust for age and sex of children again if z score calculation already involved gender and sex in its calculation?","Anonymous 31980","2019-04-11","https://www.en-net.org/question/3616.aspx",10558,5,10559,5,10559,5,10560,5,10560,5,10560,5,10560,5,10560,5,10560,5,10560,5,10560,5,10560,5,10560,5,10561,5,10561,5,10562,5,10562,5,10562,5,10562,5,10562,5,10562,5,10562,5,10562,5,10562,5,10562,5,10563,5,10563,5,10563,5,10563,5,10563,5,10564,5,10564,5,10564,5,10565,5,10566,5,10567,5,10567,5,10567,5,10567,5,10567,5,10568,5,10568,5,10568,5,10568,5,10568,5,10568,5,10569,5,10569,5,10569,5,10569,5,10569,5,10569,5,10569,5,10569,5,10569,5,10569,5,10569,5,10569,5,10569,5,10570,5,10570,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10572,5,10573,5,10573,5,10573,5
"Assessment and Surveillance","Why is malnutrition more prevalent among male children under 5 years than  female children in the same age bracket","Anonymous 40886","2022-02-22","https://www.en-net.org/question/4497.aspx",3740,6,3740,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3741,6,3743,6,3743,6,3743,6,3744,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3745,6,3746,6,3747,6,3747,6,3749,6,3750,6,3750,6,3750,6,3750,6,3750,6,3750,6,3752,6,3752,6,3752,6,3752,6,3752,6,3752,6,3752,6,3752,6,3752,6,3752,6,3752,6,3756,6,3756,6,3757,6,3757,6,3758,6,3758,6,3758,6,3758,6,3758,6,3758,6,3759,6
"Assessment and Surveillance","Why prevalence using MUAC is not useful as trigger level for humaniterian response?","Anonymous 81","2010-04-13","https://www.en-net.org/question/206.aspx",12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12770,6,12771,6,12771,6,12771,6,12771,6,12771,6,12771,6,12771,6,12771,6,12772,6,12772,6,12772,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12773,6,12774,6,12774,6,12774,6,12774,6,12775,6,12775,6,12775,6,12775,6,12775,6,12775,6,12775,6,12778,6,12778,6,12778,6,12778,6,12778,6,12778,6,12778,6,12778,6,12779,6,12779,6,12779,6
"Assessment and Surveillance","WHZ expanded WHO excel lookup table for boys 2 to 5 years","Naomi Saville","2021-11-17","https://www.en-net.org/question/4445.aspx",4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4075,2,4076,2,4076,2,4077,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4078,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4080,2,4081,2,4081,2,4081,2,4081,2,4081,2,4081,2,4081,2,4081,2,4083,2,4085,2,4085,2,4085,2,4085,2,4085,2,4086,2,4086,2
"Assessment and Surveillance","Wide Area Survey (Stage III of SQUEAC Assessment)","Anonymous 2281","2019-03-09","https://www.en-net.org/question/3588.aspx",8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8347,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8348,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8349,2,8350,2,8350,2,8351,2,8351,2,8351,2,8351,2,8351,2,8351,2,8351,2,8351,2,8351,2,8352,2,8352,2,8352,2
"Assessment and Surveillance","Wide Area Survey where Denominator is more 256","Anonymous 2352","2016-12-17","https://www.en-net.org/question/2767.aspx",11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11134,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11135,1,11136,1,11136,1,11136,1
"Assessment and Surveillance","Wide confidence interval SAM","Anonymous 24408","2019-02-07","https://www.en-net.org/question/3557.aspx",7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7267,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7268,11,7269,11,7269,11,7269,11,7269,11,7269,11,7269,11,7269,11,7269,11,7269,11,7269,11,7269,11,7269,11,7270,11,7270,11,7270,11,7270,11,7270,11,7270,11,7270,11,7270,11,7271,11,7271,11,7271,11,7271,11,7271,11,7271,11,7271,11,7271,11,7272,11,7272,11,7272,11
"Assessment and Surveillance","Workshop on Coverage Assessment Methods, Oxford, 27-30 March 2012","Ernest Guevarra","2011-12-22","https://www.en-net.org/question/594.aspx",9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9321,0,9322,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9323,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9324,0,9325,0
"Assessment and Surveillance","Workshop on Coverage Assessment Methods, Oxford, 27-30 March 2012","Ernest Guevarra","2011-12-22","https://www.en-net.org/question/595.aspx",12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12704,5,12705,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12706,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12707,5,12708,5,12708,5,12709,5,12709,5,12709,5,12709,5,12709,5,12709,5,12709,5,12709,5,12710,5
"Costing and cost-effectiveness of wasting programmes","How would you determine the disability weight of children with Moderate Acute malnutrition (MAM)?","Tim Chege","2023-01-13","https://www.en-net.org/question/4752.aspx",203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,203,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,204,1,205,1,205,1,205,1,206,1,206,1,206,1,206,1,206,1,206,1,206,1,206,1,206,1,206,1,206,1,207,1,207,1,207,1,207,1,207,1,207,1,207,1,207,1,207,1,207,1,208,1
"COVID-19 and nutrition programming","Adapting GMP programming to COVID-19 situations","Diane Baik","2020-04-21","https://www.en-net.org/question/3956.aspx",5697,4,5697,4,5697,4,5697,4,5697,4,5697,4,5697,4,5697,4,5697,4,5698,4,5698,4,5698,4,5698,4,5698,4,5698,4,5698,4,5698,4,5698,4,5698,4,5699,4,5699,4,5699,4,5699,4,5699,4,5699,4,5699,4,5699,4,5699,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5700,4,5701,4,5701,4,5702,4,5702,4,5702,4,5702,4,5702,4,5702,4,5702,4,5702,4,5702,4,5702,4,5702,4,5702,4,5702,4,5702,4,5702,4,5703,4,5703,4,5703,4,5703,4,5703,4,5703,4,5705,4,5705,4,5705,4,5705,4,5705,4,5706,4,5706,4,5707,4,5707,4,5708,4,5708,4
"COVID-19 and nutrition programming","Adapting treatment and prevention of wasting during the COVID-19 pandemic","Rita Abi Akar","2020-08-03","https://www.en-net.org/question/4054.aspx",4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4934,0,4935,0,4935,0,4935,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4936,0,4937,0,4937,0,4938,0,4939,0,4940,0,4940,0,4940,0,4940,0,4940,0,4940,0,4940,0,4940,0,4940,0,4940,0,4940,0,4940,0,4940,0,4940,0,4941,0,4941,0,4941,0,4941,0,4941,0,4941,0,4942,0,4942,0,4942,0,4942,0,4942,0,4943,0,4943,0,4943,0,4943,0,4944,0,4944,0
"COVID-19 and nutrition programming","Adaption of Mother to Mother Support Groups and Cooking demos during COVID","Brooke Bauer","2020-04-14","https://www.en-net.org/question/3944.aspx",5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5514,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5515,4,5516,4,5516,4,5516,4,5516,4,5516,4,5516,4,5516,4,5516,4,5516,4,5516,4,5517,4,5517,4,5517,4,5518,4,5519,4,5519,4,5519,4,5519,4,5519,4,5520,4,5520,4,5520,4,5520,4,5520,4,5521,4,5522,4,5522,4,5522,4,5522,4,5522,4,5522,4,5522,4,5522,4,5522,4,5524,4,5524,4,5525,4,5525,4,5525,4,5526,4,5526,4,5526,4,5526,4,5527,4,5527,4
"COVID-19 and nutrition programming","Alkaline or acidic diet.","Joyce Ene ocheola Oki","2020-03-27","https://www.en-net.org/question/3909.aspx",5313,1,5313,1,5313,1,5313,1,5313,1,5313,1,5313,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5314,1,5315,1,5315,1,5315,1,5315,1,5315,1,5315,1,5315,1,5316,1,5316,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5317,1,5318,1,5318,1,5319,1,5319,1,5319,1,5319,1,5319,1,5320,1,5320,1,5320,1,5320,1,5321,1,5321,1
"COVID-19 and nutrition programming","Any specific guidance about prevention of milk powder distribution in the Covid-19 food package?","Rukhsana","2020-04-24","https://www.en-net.org/question/3966.aspx",5512,1,5512,1,5512,1,5512,1,5512,1,5512,1,5512,1,5512,1,5512,1,5513,1,5513,1,5513,1,5513,1,5513,1,5513,1,5513,1,5513,1,5513,1,5513,1,5514,1,5514,1,5514,1,5514,1,5514,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5515,1,5516,1,5516,1,5516,1,5517,1,5518,1,5518,1,5518,1,5518,1,5518,1,5518,1,5519,1,5519,1,5519,1,5519,1,5519,1,5519,1,5519,1,5519,1,5519,1,5519,1,5519,1,5519,1,5519,1,5520,1,5520,1,5520,1,5520,1,5520,1,5521,1,5521,1,5522,1,5522,1,5523,1,5523,1
"COVID-19 and nutrition programming","Behaviour Change Communication Images/Tools","Ciara Hogan","2020-04-22","https://www.en-net.org/question/3957.aspx",6003,3,6003,3,6003,3,6003,3,6003,3,6003,3,6003,3,6004,3,6004,3,6004,3,6004,3,6004,3,6004,3,6004,3,6004,3,6004,3,6004,3,6004,3,6004,3,6005,3,6005,3,6005,3,6005,3,6005,3,6005,3,6005,3,6005,3,6005,3,6005,3,6005,3,6005,3,6005,3,6005,3,6005,3,6005,3,6005,3,6006,3,6006,3,6006,3,6006,3,6007,3,6007,3,6007,3,6007,3,6007,3,6007,3,6007,3,6008,3,6009,3,6009,3,6009,3,6009,3,6009,3,6010,3,6010,3,6010,3,6011,3,6013,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6014,3,6015,3,6016,3,6016,3,6016,3,6016,3,6017,3,6017,3,6017,3,6017,3,6018,3,6018,3
"COVID-19 and nutrition programming","Can preventative/ blanket feeding programmes provide supplements for even longer during  the pandemic?","GTAM Wasting TWG","2020-08-07","https://www.en-net.org/question/4063.aspx",5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5108,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5109,1,5110,1,5111,1,5111,1,5112,1,5112,1,5112,1,5112,1,5112,1,5112,1,5113,1,5113,1,5113,1,5113,1,5113,1,5113,1,5114,1,5114,1,5115,1,5115,1,5116,1,5116,1,5116,1,5116,1,5116,1,5116,1,5116,1,5116,1,5116,1,5116,1,5116,1,5116,1,5116,1,5116,1,5116,1,5116,1,5116,1,5117,1,5117,1,5117,1,5119,1,5119,1,5119,1,5119,1,5119,1,5120,1,5120,1,5120,1,5120,1,5121,1,5121,1
"COVID-19 and nutrition programming","CMAM mitigation strategies in light of COVID-19","Casie Tesfai","2020-03-18","https://www.en-net.org/question/3890.aspx",7022,10,7023,10,7023,10,7023,10,7023,10,7023,10,7023,10,7024,10,7024,10,7024,10,7024,10,7024,10,7024,10,7024,10,7024,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7025,10,7026,10,7026,10,7026,10,7026,10,7028,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7029,10,7030,10,7030,10,7030,10,7030,10,7030,10,7031,10,7031,10,7031,10,7031,10,7032,10,7032,10
"COVID-19 and nutrition programming","Community health workers in the treatment of malnutrition situation COVID-19","Antonio Vargas","2020-03-29","https://www.en-net.org/question/3917.aspx",5753,3,5753,3,5753,3,5753,3,5753,3,5753,3,5753,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5754,3,5757,3,5757,3,5757,3,5757,3,5758,3,5758,3,5758,3,5758,3,5758,3,5758,3,5758,3,5758,3,5758,3,5758,3,5758,3,5758,3,5758,3,5758,3,5758,3,5758,3,5758,3,5759,3,5759,3,5759,3,5759,3,5760,3,5761,3,5761,3,5761,3,5761,3,5762,3,5762,3
"COVID-19 and nutrition programming","Community-based management and use of MUAC for infants <6months","Alice Burrell","2020-04-01","https://www.en-net.org/question/3922.aspx",5994,2,5994,2,5994,2,5994,2,5994,2,5994,2,5994,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5995,2,5996,2,5997,2,5997,2,5998,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6000,2,6004,2,6004,2,6004,2,6005,2,6006,2,6007,2,6007,2,6007,2,6007,2,6008,2,6008,2
"COVID-19 and nutrition programming","Concern interim guidance on adapting CMAM to COVID-19","Kate Golden","2020-04-22","https://www.en-net.org/question/3962.aspx",5292,0,5292,0,5292,0,5292,0,5292,0,5292,0,5292,0,5292,0,5292,0,5292,0,5292,0,5292,0,5292,0,5292,0,5292,0,5292,0,5292,0,5293,0,5293,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5294,0,5295,0,5295,0,5295,0,5296,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5297,0,5298,0,5298,0,5298,0,5298,0,5298,0,5298,0,5298,0,5298,0,5298,0,5299,0,5299,0,5299,0,5299,0,5299,0,5300,0,5300,0,5300,0,5300,0,5301,0,5301,0
"COVID-19 and nutrition programming","Covid 19 vaccine","Anonymous 40744","2021-08-20","https://www.en-net.org/question/4381.aspx",3986,1,3986,1,3986,1,3986,1,3986,1,3986,1,3986,1,3986,1,3986,1,3986,1,3986,1,3986,1,3986,1,3986,1,3986,1,3986,1,3987,1,3987,1,3987,1,3987,1,3987,1,3987,1,3987,1,3987,1,3987,1,3987,1,3987,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3988,1,3989,1,3989,1,3990,1,3991,1,3991,1,3991,1,3991,1,3991,1,3991,1,3991,1,3991,1,3991,1,3992,1,3992,1,3992,1,3992,1,3994,1,3994,1,3994,1,3994,1,3994,1,3994,1,3994,1,3996,1,3996,1,3996,1,3996,1,3996,1,3997,1,3997,1,3997,1,3997,1,3998,1,3998,1
"COVID-19 and nutrition programming","COVID Webinars coming soon in 4 languages: COVID-19 + IYCF, COVID-19 + wasting and COVID-19 + nutrition information in English, French, Spanish and Arabic","Ben Allen","2020-04-22","https://www.en-net.org/question/3960.aspx",5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5470,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5471,1,5472,1,5472,1,5472,1,5472,1,5472,1,5472,1,5472,1,5472,1,5473,1,5474,1,5475,1,5475,1,5476,1,5477,1,5477,1,5477,1,5477,1,5477,1,5477,1,5477,1,5477,1,5477,1,5477,1,5477,1,5477,1,5478,1,5478,1,5478,1,5478,1,5478,1,5478,1,5478,1,5478,1,5479,1,5479,1,5479,1,5479,1,5479,1,5480,1,5480,1,5480,1,5480,1,5481,1,5481,1
