"Theme","Topic","Author","Posted","Link","Views_20230501_004954","Replies_20230501_004954","Views_20230501_020749","Replies_20230501_020749","Views_20230501_031507","Replies_20230501_031507","Views_20230501_041555","Replies_20230501_041555","Views_20230501_051433","Replies_20230501_051433","Views_20230501_061758","Replies_20230501_061758","Views_20230501_071412","Replies_20230501_071412","Views_20230501_081729","Replies_20230501_081729","Views_20230501_091505","Replies_20230501_091505","Views_20230501_101505","Replies_20230501_101505","Views_20230501_111258","Replies_20230501_111258","Views_20230501_122114","Replies_20230501_122114","Views_20230501_131618","Replies_20230501_131618","Views_20230501_141416","Replies_20230501_141416","Views_20230501_151454","Replies_20230501_151454","Views_20230501_161641","Replies_20230501_161641","Views_20230501_171333","Replies_20230501_171333","Views_20230501_181631","Replies_20230501_181631","Views_20230501_191233","Replies_20230501_191233","Views_20230501_201440","Replies_20230501_201440","Views_20230501_211315","Replies_20230501_211315","Views_20230501_221355","Replies_20230501_221355","Views_20230501_231353","Replies_20230501_231353","Views_20230502_004808","Replies_20230502_004808","Views_20230502_020531","Replies_20230502_020531","Views_20230502_023819","Replies_20230502_023819","Views_20230502_031534","Replies_20230502_031534","Views_20230502_041535","Replies_20230502_041535","Views_20230502_051429","Replies_20230502_051429","Views_20230502_061718","Replies_20230502_061718","Views_20230502_071359","Replies_20230502_071359","Views_20230502_081627","Replies_20230502_081627","Views_20230502_091449","Replies_20230502_091449","Views_20230502_101440","Replies_20230502_101440","Views_20230502_111331","Replies_20230502_111331","Views_20230502_122218","Replies_20230502_122218","Views_20230502_141425","Replies_20230502_141425","Views_20230502_151629","Replies_20230502_151629","Views_20230502_161548","Replies_20230502_161548","Views_20230502_171324","Replies_20230502_171324","Views_20230502_181551","Replies_20230502_181551","Views_20230502_191321","Replies_20230502_191321","Views_20230502_201409","Replies_20230502_201409","Views_20230502_211319","Replies_20230502_211319","Views_20230502_221331","Replies_20230502_221331","Views_20230502_231346","Replies_20230502_231346","Views_20230503_004704","Replies_20230503_004704","Views_20230503_020442","Replies_20230503_020442","Views_20230503_023514","Replies_20230503_023514","Views_20230503_031509","Replies_20230503_031509","Views_20230503_041523","Replies_20230503_041523","Views_20230503_051442","Replies_20230503_051442","Views_20230503_061646","Replies_20230503_061646","Views_20230503_071411","Replies_20230503_071411","Views_20230503_081626","Replies_20230503_081626","Views_20230503_091413","Replies_20230503_091413","Views_20230503_101453","Replies_20230503_101453","Views_20230503_111340","Replies_20230503_111340","Views_20230503_122126","Replies_20230503_122126","Views_20230503_131638","Replies_20230503_131638","Views_20230503_141509","Replies_20230503_141509","Views_20230503_151500","Replies_20230503_151500","Views_20230503_161706","Replies_20230503_161706","Views_20230503_171316","Replies_20230503_171316","Views_20230503_181602","Replies_20230503_181602","Views_20230503_191303","Replies_20230503_191303","Views_20230503_201456","Replies_20230503_201456","Views_20230503_211429","Replies_20230503_211429","Views_20230503_221344","Replies_20230503_221344","Views_20230503_231401","Replies_20230503_231401","Views_20230504_004726","Replies_20230504_004726","Views_20230504_020348","Replies_20230504_020348","Views_20230504_023353","Replies_20230504_023353","Views_20230504_031526","Replies_20230504_031526","Views_20230504_041638","Replies_20230504_041638","Views_20230504_051357","Replies_20230504_051357","Views_20230504_061700","Replies_20230504_061700","Views_20230504_071341","Replies_20230504_071341","Views_20230504_081626","Replies_20230504_081626","Views_20230504_091419","Replies_20230504_091419"
"Assessment and Surveillance","Confounding factors","Anonymous_A_W_40","2022-05-24","https://www.en-net.org/question/4578.aspx",1075,4,1075,4,1075,4,1075,4,1075,4,1075,4,1075,4,1075,4,1077,4,1078,4,1079,4,1079,4,1080,4,1080,4,1080,4,1080,4,1080,4,1080,4,1080,4,1080,4,1081,4,1082,4,1082,4,1083,4,1083,4,1083,4,1083,4,1083,4,1083,4,1083,4,1083,4,1083,4,1083,4,1083,4,1083,4,1083,4,1083,4,1083,4,1084,4,1084,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1085,4,1086,4,1086,4,1086,4,1086,4,1086,4
"Assessment and Surveillance","Confusion over CDR and U5DR sample size calculation","Anonymous 40372","2020-08-19","https://www.en-net.org/question/4065.aspx",5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5661,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5662,8,5663,8,5665,8,5665,8,5665,8,5665,8,5665,8,5665,8,5665,8,5665,8,5665,8,5665,8,5665,8,5665,8,5665,8,5665,8,5665,8,5665,8,5665,8
"Assessment and Surveillance","Contribute to Sphere handbook update","Marie McGrath","2016-09-30","https://www.en-net.org/question/2665.aspx",10801,0,10801,0,10801,0,10801,0,10801,0,10801,0,10801,0,10801,0,10803,0,10804,0,10804,0,10805,0,10805,0,10805,0,10805,0,10805,0,10805,0,10805,0,10805,0,10805,0,10805,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10806,0,10807,0,10807,0,10807,0,10807,0,10808,0,10808,0,10808,0,10808,0,10808,0,10808,0,10808,0,10808,0,10808,0,10808,0
"Assessment and Surveillance","Contributions demandées: Plan de suivi et d'apprentissage de la stratégie multisectorielle de nutrition de l'USAID","Anonymous 18528","2017-11-30","https://www.en-net.org/question/3156.aspx",7370,0,7370,0,7370,0,7371,0,7371,0,7371,0,7371,0,7372,0,7373,0,7375,0,7376,0,7376,0,7376,0,7376,0,7376,0,7376,0,7376,0,7376,0,7376,0,7376,0,7376,0,7377,0,7378,0,7378,0,7378,0,7378,0,7378,0,7378,0,7378,0,7378,0,7378,0,7378,0,7378,0,7379,0,7379,0,7379,0,7379,0,7379,0,7379,0,7379,0,7379,0,7379,0,7379,0,7379,0,7379,0,7379,0,7379,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0,7380,0
"Assessment and Surveillance","conversion of sample size to household","Anonymous 81","2014-02-09","https://www.en-net.org/question/1270.aspx",16238,22,16238,22,16238,22,16238,22,16238,22,16238,22,16238,22,16238,22,16238,22,16238,22,16238,22,16238,22,16238,22,16239,22,16240,22,16240,22,16240,22,16240,22,16240,22,16240,22,16240,22,16241,22,16241,22,16241,22,16241,22,16241,22,16241,22,16241,22,16241,22,16241,22,16242,22,16242,22,16242,22,16242,22,16245,22,16245,22,16245,22,16245,22,16245,22,16245,22,16245,22,16245,22,16245,22,16246,22,16248,22,16248,22,16248,22,16249,22,16251,22,16252,22,16252,22,16252,22,16253,22,16253,22,16255,22,16255,22,16255,22,16255,22,16255,22,16255,22,16255,22,16255,22,16256,22,16256,22,16256,22,16256,22,16256,22,16256,22,16256,22,16256,22,16256,22,16256,22,16256,22,16256,22,16256,22,16256,22,16256,22,16258,22,16258,22,16259,22
"Assessment and Surveillance","Converting WHO reference median to z-scores","Bindi Borg","2019-04-03","https://www.en-net.org/question/3610.aspx",7055,5,7055,5,7055,5,7055,5,7055,5,7055,5,7055,5,7055,5,7056,5,7056,5,7056,5,7057,5,7057,5,7057,5,7057,5,7057,5,7057,5,7058,5,7059,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7060,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7061,5,7062,5,7062,5
"Assessment and Surveillance","Correction Factor for MAM PLW Burden estimation","Alex","2022-09-11","https://www.en-net.org/question/4668.aspx",735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,735,1,736,1,736,1,736,1,736,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1,737,1
"Assessment and Surveillance","Correlation Analysis for Cross Sectional Survey","Samuel Kirichu","2014-05-23","https://www.en-net.org/question/1381.aspx",9130,5,9130,5,9130,5,9130,5,9130,5,9130,5,9130,5,9130,5,9130,5,9130,5,9130,5,9130,5,9130,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9131,5,9132,5,9132,5,9132,5,9132,5,9132,5,9132,5,9134,5,9134,5,9134,5,9134,5,9134,5,9136,5
"Assessment and Surveillance","Cost benefit methodologies and examples - Recommendations for TSF, BSFP, and Emergency Recuperation Ration","Anonymous 3677","2017-02-16","https://www.en-net.org/question/2808.aspx",9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9482,6,9483,6,9483,6,9484,6,9484,6,9484,6,9484,6,9484,6,9484,6,9484,6,9484,6,9484,6,9484,6,9484,6,9484,6,9484,6,9484,6,9485,6,9486,6,9486,6,9486,6,9486,6,9486,6,9486,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6,9487,6
"Assessment and Surveillance","Cost of a SMART survey","Marie McGrath","2017-06-16","https://www.en-net.org/question/2963.aspx",10249,4,10249,4,10249,4,10249,4,10249,4,10249,4,10249,4,10249,4,10250,4,10251,4,10253,4,10253,4,10253,4,10253,4,10253,4,10254,4,10254,4,10254,4,10254,4,10254,4,10254,4,10255,4,10255,4,10256,4,10256,4,10256,4,10256,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10258,4,10259,4,10259,4,10259,4,10259,4,10259,4,10259,4,10259,4,10259,4,10259,4,10259,4,10259,4,10259,4
"Assessment and Surveillance","Cost of a SQEAC?","Leah Richardson","2012-07-25","https://www.en-net.org/question/794.aspx",11950,1,11950,1,11950,1,11950,1,11950,1,11950,1,11950,1,11950,1,11950,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1,11951,1
"Assessment and Surveillance","Coverage assessment training","Tomás Zaba","2018-01-08","https://www.en-net.org/question/3183.aspx",10038,1,10038,1,10038,1,10038,1,10038,1,10038,1,10038,1,10038,1,10038,1,10038,1,10038,1,10038,1,10038,1,10038,1,10038,1,10038,1,10039,1,10039,1,10039,1,10039,1,10039,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10040,1,10041,1,10042,1,10042,1,10042,1,10042,1,10042,1,10042,1,10042,1,10042,1,10042,1,10042,1,10042,1,10042,1,10042,1,10043,1,10043,1,10043,1
"Assessment and Surveillance","coverage data in high traffic areas","Anonymous_G_W_40","2022-02-03","https://www.en-net.org/question/4484.aspx",2977,0,2977,0,2977,0,2977,0,2977,0,2977,0,2977,0,2977,0,2977,0,2977,0,2977,0,2977,0,2977,0,2977,0,2978,0,2978,0,2978,0,2978,0,2978,0,2978,0,2978,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2979,0,2980,0
"Assessment and Surveillance","Coverage estimate calculation - Final stage - Help again","Géraldine LE CUZIAT","2011-12-14","https://www.en-net.org/question/585.aspx",13496,14,13496,14,13496,14,13496,14,13496,14,13496,14,13496,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13497,14,13498,14,13498,14,13498,14,13498,14,13498,14,13498,14,13498,14,13498,14,13498,14,13498,14,13498,14,13498,14,13498,14,13498,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13499,14,13500,14,13500,14,13500,14,13500,14,13501,14,13501,14,13501,14,13501,14,13501,14,13501,14,13501,14,13501,14,13501,14,13501,14,13501,14,13501,14,13501,14,13501,14
"Assessment and Surveillance","Coverage of large-scale staple food fortification","Mark Myatt","2016-10-21","https://www.en-net.org/question/2688.aspx",11250,0,11250,0,11250,0,11250,0,11250,0,11250,0,11250,0,11250,0,11251,0,11252,0,11253,0,11253,0,11253,0,11254,0,11254,0,11254,0,11254,0,11254,0,11254,0,11254,0,11254,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0,11255,0
"Assessment and Surveillance","Coverage of sales-based IYCN programs (Ghana)","Mark Myatt","2016-10-21","https://www.en-net.org/question/2689.aspx",10445,0,10445,0,10445,0,10445,0,10445,0,10445,0,10445,0,10445,0,10446,0,10448,0,10449,0,10449,0,10450,0,10450,0,10450,0,10450,0,10450,0,10450,0,10450,0,10450,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0,10451,0
"Assessment and Surveillance","Coverage prevalence survey for blanket SFP for chronic malnutrition","Anonymous 2232","2013-03-18","https://www.en-net.org/question/995.aspx",13041,6,13041,6,13041,6,13041,6,13041,6,13041,6,13041,6,13041,6,13042,6,13044,6,13045,6,13045,6,13045,6,13045,6,13045,6,13045,6,13045,6,13045,6,13045,6,13045,6,13046,6,13046,6,13046,6,13046,6,13047,6,13047,6,13047,6,13047,6,13047,6,13047,6,13047,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13048,6,13049,6,13050,6,13050,6,13050,6,13050,6,13050,6,13050,6,13050,6,13050,6,13050,6,13050,6,13050,6,13050,6,13050,6
"Assessment and Surveillance","Coverage survey using Blocked Weighted Bootstrap","Roman","2014-04-24","https://www.en-net.org/question/1349.aspx",14581,15,14581,15,14581,15,14582,15,14582,15,14582,15,14582,15,14582,15,14582,15,14582,15,14582,15,14582,15,14582,15,14582,15,14582,15,14582,15,14582,15,14582,15,14582,15,14582,15,14583,15,14583,15,14583,15,14583,15,14583,15,14583,15,14584,15,14584,15,14585,15,14585,15,14585,15,14585,15,14585,15,14586,15,14587,15,14587,15,14588,15,14588,15,14588,15,14589,15,14589,15,14589,15,14589,15,14589,15,14589,15,14589,15,14589,15,14589,15,14589,15,14589,15,14589,15,14589,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14590,15,14592,15,14592,15,14592,15,14594,15,14594,15,14594,15,14594,15,14594,15,14594,15
"Assessment and Surveillance","Cox's Bazar Refugee Settlements: Coverage assessment methodology","Hugh Lort-Phillips","2019-03-28","https://www.en-net.org/question/3609.aspx",8915,4,8915,4,8915,4,8915,4,8915,4,8916,4,8916,4,8916,4,8916,4,8916,4,8916,4,8916,4,8916,4,8916,4,8916,4,8916,4,8916,4,8916,4,8916,4,8916,4,8916,4,8917,4,8917,4,8917,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8918,4,8919,4,8919,4
"Assessment and Surveillance","creating wealth index using house characteristics and household assets","Helena Ben","2019-10-12","https://www.en-net.org/question/3778.aspx",6857,2,6857,2,6857,2,6857,2,6857,2,6857,2,6857,2,6857,2,6857,2,6857,2,6857,2,6857,2,6857,2,6857,2,6857,2,6858,2,6858,2,6858,2,6858,2,6858,2,6859,2,6859,2,6859,2,6859,2,6859,2,6859,2,6859,2,6859,2,6859,2,6859,2,6859,2,6860,2,6860,2,6860,2,6860,2,6860,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6861,2,6862,2,6862,2,6862,2,6862,2,6862,2,6862,2,6862,2,6862,2,6862,2,6862,2,6862,2,6862,2,6862,2,6862,2,6862,2,6863,2
"Assessment and Surveillance","Criteria followed in determining minimum SPHERE standards","Diane Baik","2016-03-23","https://www.en-net.org/question/2422.aspx",8190,0,8190,0,8190,0,8190,0,8190,0,8191,0,8191,0,8191,0,8193,0,8194,0,8194,0,8194,0,8195,0,8195,0,8195,0,8195,0,8195,0,8195,0,8195,0,8195,0,8195,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8196,0,8197,0,8197,0,8197,0,8197,0,8197,0,8197,0,8197,0,8197,0,8197,0,8197,0,8197,0,8197,0,8197,0,8197,0,8197,0,8197,0
"Assessment and Surveillance","CSAS survey for TSFP only","Anonymous 680","2011-06-22","https://www.en-net.org/question/469.aspx",11304,7,11304,7,11304,7,11304,7,11304,7,11304,7,11304,7,11304,7,11304,7,11304,7,11305,7,11305,7,11305,7,11306,7,11306,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11307,7,11308,7,11308,7,11308,7,11309,7,11309,7,11309,7,11309,7,11309,7,11309,7,11309,7,11310,7,11310,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11311,7,11312,7,11312,7,11312,7,11312,7,11312,7,11312,7,11312,7,11312,7,11312,7,11312,7,11312,7,11312,7
"Assessment and Surveillance","Database of all SMART surveys","Mija Ververs","2017-06-13","https://www.en-net.org/question/2960.aspx",9159,6,9159,6,9159,6,9159,6,9159,6,9159,6,9159,6,9159,6,9160,6,9161,6,9162,6,9162,6,9162,6,9162,6,9163,6,9163,6,9163,6,9163,6,9163,6,9163,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9164,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9165,6,9166,6,9167,6,9167,6,9167,6,9167,6,9167,6,9167,6,9167,6,9167,6,9167,6,9167,6,9167,6,9167,6,9167,6,9167,6,9168,6,9169,6,9169,6,9170,6,9170,6
"Assessment and Surveillance","datas available on MAM program coverage","Cécile Cazes","2021-03-08","https://www.en-net.org/question/4237.aspx",5425,2,5425,2,5426,2,5426,2,5427,2,5427,2,5427,2,5427,2,5427,2,5428,2,5428,2,5428,2,5428,2,5428,2,5428,2,5428,2,5428,2,5428,2,5428,2,5428,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5429,2,5430,2,5430,2,5430,2,5430,2,5430,2,5430,2,5430,2,5430,2,5431,2,5431,2,5431,2,5431,2,5431,2,5431,2,5431,2,5431,2,5431,2,5431,2,5431,2
"Assessment and Surveillance","Date format in ENA for SMART","Anonymous 4039","2022-08-15","https://www.en-net.org/question/4653.aspx",800,4,800,4,800,4,800,4,800,4,800,4,800,4,800,4,800,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4,802,4
"Assessment and Surveillance","Deciding on sampling design: cluster sampling or stratified random sampling","Anonymous 3556","2016-03-03","https://www.en-net.org/question/2384.aspx",11310,10,11310,10,11311,10,11311,10,11312,10,11312,10,11312,10,11312,10,11313,10,11313,10,11313,10,11313,10,11313,10,11313,10,11313,10,11313,10,11313,10,11313,10,11313,10,11313,10,11313,10,11314,10,11314,10,11314,10,11314,10,11314,10,11314,10,11314,10,11314,10,11314,10,11314,10,11314,10,11314,10,11314,10,11314,10,11314,10,11314,10,11314,10,11315,10,11315,10,11315,10,11315,10,11315,10,11315,10,11315,10,11315,10,11315,10,11315,10,11315,10,11315,10,11315,10,11315,10,11315,10,11315,10,11315,10,11316,10,11316,10,11316,10,11316,10,11316,10,11316,10,11316,10,11316,10,11316,10,11316,10,11316,10,11317,10,11318,10,11319,10,11319,10,11319,10,11319,10,11319,10,11319,10,11319,10,11319,10,11319,10,11319,10,11320,10,11320,10
