"Theme","Topic","Author","Posted","Link","Views_20231010_004708","Replies_20231010_004708","Views_20231010_015202","Replies_20231010_015202","Views_20231010_022412","Replies_20231010_022412"
"Assessment and Surveillance","SMART Survey Analysis: GAM prevalence calculated with SD of 1, how to do it in SPSS?","Tomas Z","2020-02-04","https://www.en-net.org/question/3844.aspx",7337,7,7337,7,7337,7
"Assessment and Surveillance","Smart Survey Methodology versus 30 by 30 cluster sampling -comparison of results","Anonymous 2354","2013-09-13","https://www.en-net.org/question/1141.aspx",11996,1,11996,1,11996,1
"Assessment and Surveillance","SMART Survey Timelines","Anonymous_A_W_40","2022-02-10","https://www.en-net.org/question/4490.aspx",3324,4,3325,4,3325,4
"Assessment and Surveillance","SMART surveys and interpretation of quality","Josek","2013-06-25","https://www.en-net.org/question/1087.aspx",15985,22,15985,22,15985,22
"Assessment and Surveillance","SMART urban sampling","Maja Kuhar","2014-02-05","https://www.en-net.org/question/1263.aspx",11168,5,11168,5,11168,5
"Assessment and Surveillance","SMART Vis-à-vis EPI info 6  on definition of Flags","Anonymous 81","2009-05-28","https://www.en-net.org/question/93.aspx",11807,2,11807,2,11807,2
"Assessment and Surveillance","Some questions on SQUEAC Stage-I. (CMAM in a pastoralist community.)","Anonymous 81","2012-02-25","https://www.en-net.org/question/660.aspx",12814,1,12814,1,12814,1
"Assessment and Surveillance","Sphere 2010","Anonymous 422","2010-11-01","https://www.en-net.org/question/291.aspx",10183,1,10183,1,10183,1
"Assessment and Surveillance","SQUEAC - Weighted boosters and barriers","Anonymous 81","2013-11-25","https://www.en-net.org/question/1211.aspx",13439,5,13439,5,13439,5
"Assessment and Surveillance","SQUEAC after (health) disaster","Suzanne","2015-07-31","https://www.en-net.org/question/1847.aspx",11774,2,11774,2,11774,2
"Assessment and Surveillance","SQUEAC and Nomads","Freddy H.","2012-10-26","https://www.en-net.org/question/872.aspx",13179,3,13179,3,13179,3
"Assessment and Surveillance","SQUEAC Coverage survey","Anonymous 2264","2013-10-08","https://www.en-net.org/question/1163.aspx",15322,20,15322,20,15322,20
"Assessment and Surveillance","squeac coverage survey results","cyprian","2012-07-03","https://www.en-net.org/question/777.aspx",13295,4,13295,4,13295,4
"Assessment and Surveillance","SQUEAC Second Stage Hypothesis","Anonymous 2227","2015-04-28","https://www.en-net.org/question/1701.aspx",11678,3,11678,3,11678,3
"Assessment and Surveillance","SQUEAC Slide Show","Mark Myatt","2014-09-09","https://www.en-net.org/question/1469.aspx",11876,2,11876,2,11876,2
"Assessment and Surveillance","SQUEAC Stage","Anonymous 81","2013-09-27","https://www.en-net.org/question/1151.aspx",13334,3,13334,3,13334,3
"Assessment and Surveillance","SQUEAC, SLEAC & S3M","Zoheb","2012-10-28","https://www.en-net.org/question/874.aspx",13913,4,13913,4,13913,4
"Assessment and Surveillance","SQUEAC, when CMAM program ends","Anonymous 739","2014-01-31","https://www.en-net.org/question/1258.aspx",13128,8,13128,8,13128,8
"Assessment and Surveillance","SQUEAC/coverage survey stage I routine monitoring data analysis","Anonymous 5324","2018-10-05","https://www.en-net.org/question/3465.aspx",9175,1,9175,1,9175,1
"Assessment and Surveillance","SQUEAC/SMART","Dr. Ankur Singh","2011-11-14","https://www.en-net.org/question/568.aspx",11206,5,11207,5,11207,5
"Assessment and Surveillance","Stage 3 - Sample size issue - Help","Géraldine LE CUZIAT","2011-12-12","https://www.en-net.org/question/581.aspx",15244,15,15244,15,15244,15
"Assessment and Surveillance","Standardization excercise / Test","Asmelash","2011-05-17","https://www.en-net.org/question/431.aspx",12064,6,12064,6,12064,6
"Assessment and Surveillance","standardized questionnaire.","Anonymous 490","2011-09-07","https://www.en-net.org/question/526.aspx",11134,4,11134,4,11134,4
"Assessment and Surveillance","standared questionarie for determinants of IYCF practices","Anonymous 1727","2012-11-15","https://www.en-net.org/question/894.aspx",10369,2,10369,2,10369,2
"Assessment and Surveillance","Steps to measure MUAC","Anonymous 81","2009-12-17","https://www.en-net.org/question/173.aspx",46999,47,46999,47,46999,47
"Assessment and Surveillance","Stratified cluster survey with 5 stratum Vs. 5 independant surveys","Anonymous 402","2012-08-08","https://www.en-net.org/question/807.aspx",11412,4,11412,4,11412,4
"Assessment and Surveillance","Stratified randomization","Nicholus Tint Zaw","2015-12-26","https://www.en-net.org/question/2311.aspx",12329,5,12329,5,12329,5
"Assessment and Surveillance","Study Protocol","Anonymous 2548","2017-12-28","https://www.en-net.org/question/3178.aspx",7863,0,7863,0,7863,0
"Assessment and Surveillance","Stunting screening and disability","Antony","2013-02-14","https://www.en-net.org/question/972.aspx",9733,1,9733,1,9733,1
"Assessment and Surveillance","Supportive supervision","Njeri Waigwa","2012-02-16","https://www.en-net.org/question/648.aspx",10353,6,10353,6,10353,6
"Assessment and Surveillance","Surveillance System to be established during El Niño","Frederich Christian Tan","2015-09-18","https://www.en-net.org/question/1924.aspx",10194,9,10194,9,10194,9
"Assessment and Surveillance","Survey for lactating women","Anonymous 3267","2016-03-22","https://www.en-net.org/question/2417.aspx",9024,3,9024,3,9024,3
"Assessment and Surveillance","Survey Sample for Pastoral Communities","Abbas Kedir Jelde","2014-02-11","https://www.en-net.org/question/1272.aspx",9478,1,9478,1,9478,1
"Assessment and Surveillance","Systematic random sampling from a list for rapid MUAC Assessment of U5s","Anonymous 3066","2015-08-13","https://www.en-net.org/question/1876.aspx",9883,3,9883,3,9883,3
"Assessment and Surveillance","Tableau de l'OMS pour les enfants de moins de cinq ans","Anonymous 2391","2017-11-16","https://www.en-net.org/question/3123.aspx",8570,2,8570,2,8570,2
"Assessment and Surveillance","Tailored support currently available on Assessments from the Tech RRT!","Andi Kendle","2018-08-30","https://www.en-net.org/question/3431.aspx",6272,0,6272,0,6272,0
"Assessment and Surveillance","Technical assistance","Anonymous 31919","2020-02-25","https://www.en-net.org/question/3864.aspx",5876,8,5877,8,5877,8
"Assessment and Surveillance","The best tools to measure the length of infants and sitting height for female adults","Mohamed M Hassan Gani","2009-04-18","https://www.en-net.org/question/79.aspx",14720,6,14720,6,14720,6
"Assessment and Surveillance","The Family MUAC Approach","State of Acute Malnutrition","2018-12-06","https://www.en-net.org/question/3506.aspx",10434,11,10435,11,10435,11
"Assessment and Surveillance","Threshold for interventions using MUAC","Anonymous 502","2016-07-08","https://www.en-net.org/question/2548.aspx",10546,4,10547,4,10547,4
"Assessment and Surveillance","Thresholds for intervention using WHO standards","Anonymous 40","2009-02-19","https://www.en-net.org/question/40.aspx",28902,8,28902,8,28903,8
"Assessment and Surveillance","time to complementary feeding initation sample size issue","Anonymous 1727","2013-07-20","https://www.en-net.org/question/1104.aspx",9748,2,9748,2,9748,2
"Assessment and Surveillance","Timing of SMART survey","Martin Kumbe","2012-04-03","https://www.en-net.org/question/683.aspx",9828,1,9828,1,9828,1
"Assessment and Surveillance","Total population estimation","Anonymous 2571","2014-07-02","https://www.en-net.org/question/1406.aspx",9907,2,9907,2,9907,2
"Assessment and Surveillance","Training materials needed","Anonymous 2548","2018-06-01","https://www.en-net.org/question/3337.aspx",6548,0,6548,0,6548,0
"Assessment and Surveillance","Training Need Assessment (TNA) tool on Nutrition in Emergency","Anonymous 2710","2018-05-16","https://www.en-net.org/question/3320.aspx",8832,11,8832,11,8832,11
"Assessment and Surveillance","Trends in malnutrition","Sabine Triemer","2014-11-05","https://www.en-net.org/question/1531.aspx",9423,1,9423,1,9424,1
"Assessment and Surveillance","Trigger  levels for Overweight/obese","Merlyn Tapuwa Chapfunga","2016-05-25","https://www.en-net.org/question/2498.aspx",8432,0,8432,0,8432,0
"Assessment and Surveillance","un weighting of Barriers and Boosters","Bumba Erinest","2015-11-22","https://www.en-net.org/question/2271.aspx",11518,1,11518,1,11518,1
"Assessment and Surveillance","Upcoming SMART Training","Issack Hussein","2012-02-03","https://www.en-net.org/question/632.aspx",9811,2,9811,2,9811,2
"Assessment and Surveillance","Updates on use of MUAC in adults","Sharon Cox","2018-08-16","https://www.en-net.org/question/3421.aspx",6993,3,6993,3,6993,3
"Assessment and Surveillance","Urban refugees (Nairobi) nutritional status?","Erin Boyd","2016-12-02","https://www.en-net.org/question/2755.aspx",8414,1,8414,1,8414,1
"Assessment and Surveillance","urban sample draw for SLEAC","Ali Ousmane","2016-12-08","https://www.en-net.org/question/2763.aspx",11538,1,11538,1,11538,1
"Assessment and Surveillance","Urgent Help!! Please!! Sampling and study design!!!","Anonymous 2525","2014-05-22","https://www.en-net.org/question/1380.aspx",10995,6,10996,6,10996,6
"Assessment and Surveillance","Urgent: Weight for Height Z-scores: Unisex Z-score table used in West African countries vs. calculated Z score values","Miriam Chang","2015-07-10","https://www.en-net.org/question/1826.aspx",17300,11,17300,11,17301,11
"Assessment and Surveillance","Usability of heightboard Seca 250?","Robert Johnston","2009-04-24","https://www.en-net.org/question/81.aspx",13759,15,13759,15,13759,15
"Assessment and Surveillance","use of LQAS for collection of qualitative data to identify infant feeding behaviors and state coverage","Ezeldin Idris","2018-07-08","https://www.en-net.org/question/3378.aspx",10282,1,10282,1,10282,1
"Assessment and Surveillance","Use of single coverage estimator with expanded OTP protocol","Hugh Lort-Phillips","2019-11-10","https://www.en-net.org/question/3794.aspx",12066,7,12066,7,12066,7
"Assessment and Surveillance","Using a SQUEAC for BSFP coverage assessment?","Leah Richardson","2012-08-31","https://www.en-net.org/question/825.aspx",13607,3,13607,3,13607,3
"Assessment and Surveillance","Using length/height to estimate Age of 6-59 month old children in high Stunting level countries","Anonymous 411","2011-05-05","https://www.en-net.org/question/418.aspx",16513,7,16513,7,16513,7
"Assessment and Surveillance","Using MUAC or WFH in survey: who do you catch?","Mija Ververs","2012-05-02","https://www.en-net.org/question/708.aspx",11882,4,11882,4,11882,4
"Assessment and Surveillance","Using nutrition surveys data for secondary analysis?","Tariq Khan","2014-08-19","https://www.en-net.org/question/1450.aspx",10302,10,10302,10,10302,10
"Assessment and Surveillance","Using stage 2 data into the likelihood","Jose Luis Alvarez Moran","2012-09-25","https://www.en-net.org/question/855.aspx",13282,6,13282,6,13282,6
"Assessment and Surveillance","Using Thresholds in analyzing health facility based data","Anonymous 1405","2016-02-16","https://www.en-net.org/question/2362.aspx",9433,1,9433,1,9433,1
"Assessment and Surveillance","Using Weight For Height (WFH) for CMAM coverage survey.","Lovely Amin","2015-05-30","https://www.en-net.org/question/1757.aspx",10973,3,10973,3,10974,3
"Assessment and Surveillance","Venn diagram with R software","Cécile CAZES","2022-01-19","https://www.en-net.org/question/4474.aspx",4346,3,4347,3,4348,3
"Assessment and Surveillance","visible wasting","A Beckingham","2018-08-08","https://www.en-net.org/question/3415.aspx",6532,1,6532,1,6532,1
"Assessment and Surveillance","Vulnerability Assessmnet: Indepth analysis of nutrition versus socio-economic indicators","Anonymous 2354","2013-11-19","https://www.en-net.org/question/1207.aspx",9348,2,9349,2,9349,2
"Assessment and Surveillance","W/h in rickets","Kiran Deshpande Shukla","2012-02-07","https://www.en-net.org/question/635.aspx",11217,5,11217,5,11217,5
"Assessment and Surveillance","WEBINAR - SAFELY RESUMING DOOR-TO-DOOR SURVEYS: DATA COLLECTION AND UTILIZATION IN THE CONTEXT OF COVID-19 - COVID-19","Rita Abi Akar","2020-10-22","https://www.en-net.org/question/4113.aspx",5750,1,5750,1,5750,1
"Assessment and Surveillance","weight - quality of surveys","Severine Frison","2015-03-19","https://www.en-net.org/question/1654.aspx",9523,2,9523,2,9523,2
"Assessment and Surveillance","Weight and MUAC and height","Mark Myatt","2016-08-17","https://www.en-net.org/question/2597.aspx",9971,2,9971,2,9971,2
"Assessment and Surveillance","Weight factor?","Assaye","2010-12-21","https://www.en-net.org/question/319.aspx",10024,2,10024,2,10024,2
"Assessment and Surveillance","Weight when wearing amulets","Nathalie","2022-01-21","https://www.en-net.org/question/4475.aspx",3686,2,3686,2,3686,2
"Assessment and Surveillance","Weighted Analysis","Mutegi K","2015-05-08","https://www.en-net.org/question/1718.aspx",9260,2,9260,2,9260,2
"Assessment and Surveillance","Weighted analysis of SMART survey data","Adama Ndiaye","2018-11-16","https://www.en-net.org/question/3491.aspx",6380,3,6380,3,6380,3
"Assessment and Surveillance","WFH  versus MUAC","Anonymous 81","2015-09-04","https://www.en-net.org/question/1915.aspx",17944,21,17944,21,17944,21
"Assessment and Surveillance","What are the characteristics of good SMART survey?","Atif Ismail","2021-07-22","https://www.en-net.org/question/4362.aspx",4946,2,4946,2,4946,2
"Assessment and Surveillance","What are the values of nax when converting from nqx to nmx?","Tim","2019-09-23","https://www.en-net.org/question/3768.aspx",5799,0,5799,0,5800,0
"Assessment and Surveillance","What can be used as a standard for a Nutritional Need assesment of Children living with HIV","Seunfunmi","2016-11-12","https://www.en-net.org/question/2737.aspx",8239,0,8239,0,8239,0
"Assessment and Surveillance","what do the mothers think?  6-12 months after an emergency nutrition program","nikki blackwell","2011-03-07","https://www.en-net.org/question/367.aspx",9224,1,9224,1,9224,1
"Assessment and Surveillance","What does it mean?","Tammam Ali Mohammed Ahmed","2016-12-19","https://www.en-net.org/question/2768.aspx",8538,0,8539,0,8539,0
"Assessment and Surveillance","What is the correct population percentage proportion to use when consider 0-5 years in developing countries?","Anonymous 651","2011-06-07","https://www.en-net.org/question/456.aspx",27788,10,27788,10,27789,10
"Assessment and Surveillance","What is the cut off point for child bearing age women to decide acute malnutrition based on MUAC?","Anonymous 1310","2016-08-24","https://www.en-net.org/question/2605.aspx",11391,4,11391,4,11391,4
"Assessment and Surveillance","What is the difference between sampling error and standard error?","Anonymous 402","2012-06-22","https://www.en-net.org/question/768.aspx",41612,1,41612,1,41612,1
"Assessment and Surveillance","What is the lowest WAZ score that would be ""compatible with human life","Anonymous 118","2011-04-29","https://www.en-net.org/question/413.aspx",11850,4,11850,4,11850,4
"Assessment and Surveillance","What is the meaning of Z-test and P value in SQUEAC estimate calculator?","Anonymous 1310","2014-10-06","https://www.en-net.org/question/1498.aspx",13099,1,13100,1,13100,1
"Assessment and Surveillance","What is the reason the index of dispersion and its test vary in the ENA 'Results Antropometry' page and in the plausibility test","Melaku Begashaw","2012-05-15","https://www.en-net.org/question/727.aspx",10677,3,10677,3,10677,3
