"Theme","Topic","Author","Posted","Link","Views_20240703_005708","Replies_20240703_005708","Views_20240703_021207","Replies_20240703_021207","Views_20240703_024429","Replies_20240703_024429","Views_20240703_032521","Replies_20240703_032521","Views_20240703_042622","Replies_20240703_042622","Views_20240703_052620","Replies_20240703_052620","Views_20240703_062920","Replies_20240703_062920","Views_20240703_072539","Replies_20240703_072539","Views_20240703_082735","Replies_20240703_082735","Views_20240703_092534","Replies_20240703_092534","Views_20240703_102542","Replies_20240703_102542","Views_20240703_112333","Replies_20240703_112333","Views_20240703_123428","Replies_20240703_123428","Views_20240703_132855","Replies_20240703_132855","Views_20240703_142508","Replies_20240703_142508","Views_20240703_152645","Replies_20240703_152645","Views_20240703_162857","Replies_20240703_162857","Views_20240703_172511","Replies_20240703_172511"
"Announcements & Nutritionists needed","We are looking for:  A NUTRITION EXPERT - ETHIOPIA","Michael ALVES","2016-02-24","https://www.en-net.org/question/2371.aspx",9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA,9859,NA
"Announcements & Nutritionists needed","We need jobs for masters students in dietetics and nutrition, KENYA.","Anonymous 3889","2016-08-24","https://www.en-net.org/question/2604.aspx",9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA,9540,NA
"Announcements & Nutritionists needed","Webinaire de formation Tech RRT : Création de formulaires de saisie de données à l'aide du logiciel Epi Info 7.2 -14 décembre 2017","Scott Logue","2017-12-07","https://www.en-net.org/question/3162.aspx",9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA,9308,NA
"Announcements & Nutritionists needed","Wébinaire Tech RRT webinair : déploiement récent au Nigéria pour renforcer la gestion des patient de MAS hospitalisés","Andi Kendle","2017-09-22","https://www.en-net.org/question/3059.aspx",9028,NA,9028,NA,9028,NA,9029,NA,9029,NA,9029,NA,9029,NA,9029,NA,9029,NA,9029,NA,9029,NA,9029,NA,9029,NA,9029,NA,9029,NA,9029,NA,9030,NA,9030,NA
"Announcements & Nutritionists needed","WEBINAR ""Food Systems: Harnessing nutrition co-benefits of climate resilient agriculture"" - Friday, 4 June 2021 @13:30-15.00 CEST","ECG - Nutrition","2021-06-01","https://www.en-net.org/question/4313.aspx",4802,NA,4802,NA,4802,NA,4803,NA,4803,NA,4803,NA,4803,NA,4803,NA,4803,NA,4803,NA,4803,NA,4803,NA,4803,NA,4803,NA,4804,NA,4804,NA,4804,NA,4804,NA
"Announcements & Nutritionists needed","Webinar on Pre-service Nutrition Education and Training","Alice Nkoroi","2018-04-17","https://www.en-net.org/question/3290.aspx",7313,NA,7313,NA,7313,NA,7313,NA,7313,NA,7313,NA,7313,NA,7313,NA,7313,NA,7313,NA,7313,NA,7313,NA,7313,NA,7313,NA,7313,NA,7313,NA,7314,NA,7315,NA
"Announcements & Nutritionists needed","Webinar on Women's Nutrition: a Summary of Evidence, Policy and Practice","Office ENN","2022-01-25","https://www.en-net.org/question/4480.aspx",3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA,3919,NA
"Announcements & Nutritionists needed","Webinar Series on Kwashiorkor","ALEXANDRA RUTISHAUSER","2020-09-21","https://www.en-net.org/question/4089.aspx",6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA,6189,NA
"Announcements & Nutritionists needed","WEBINAR SERIES: Dissemination and operationalization of the new WHO guidelines on prevention and management of wasting in Africa","Stephanie Wrottesley","2023-09-26","https://www.en-net.org/question/4945.aspx",1459,NA,1459,NA,1459,NA,1459,NA,1459,NA,1459,NA,1459,NA,1459,NA,1459,NA,1459,NA,1460,NA,1460,NA,1460,NA,1460,NA,1460,NA,1460,NA,1460,NA,1460,NA
"Announcements & Nutritionists needed","Webinar Thursday 26th March - Strengthening the Humanitarian-Development Nexus for Nutrition in Protracted Crises","Tamsin","2020-03-23","https://www.en-net.org/question/3902.aspx",6651,NA,6651,NA,6651,NA,6651,NA,6651,NA,6651,NA,6651,NA,6651,NA,6651,NA,6651,NA,6651,NA,6651,NA,6651,NA,6651,NA,6651,NA,6652,NA,6653,NA,6653,NA
"Announcements & Nutritionists needed","WEBINAR: management section of WHO guideline on the prevention and management of wasting and nutritional oedema (acute malnutrition)","Stephanie Wrottesley","2023-07-18","https://www.en-net.org/question/4901.aspx",836,NA,836,NA,836,NA,836,NA,836,NA,836,NA,836,NA,836,NA,836,NA,836,NA,836,NA,836,NA,836,NA,836,NA,836,NA,836,NA,836,NA,836,NA
"Announcements & Nutritionists needed","Webinar: Power and priorities: equitable partnerships in Agriculture, Nutrition and Health research","Abel Endashaw","2020-05-29","https://www.en-net.org/question/3997.aspx",6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6282,NA,6283,NA
"Announcements & Nutritionists needed","Webinar: Supporting Wet Nursing in Emergency Contexts","Laura Delfino","2024-04-15","https://www.en-net.org/question/5057.aspx",595,NA,595,NA,595,NA,595,NA,595,NA,595,NA,596,NA,596,NA,597,NA,597,NA,597,NA,597,NA,597,NA,598,NA,599,NA,599,NA,599,NA,599,NA
"Announcements & Nutritionists needed","Webinar: The cost and affordability of EAT–Lancet reference diet","Abel Endashaw","2019-12-02","https://www.en-net.org/question/3815.aspx",6413,NA,6413,NA,6413,NA,6413,NA,6413,NA,6413,NA,6413,NA,6413,NA,6413,NA,6413,NA,6413,NA,6413,NA,6414,NA,6414,NA,6414,NA,6414,NA,6414,NA,6414,NA
"Announcements & Nutritionists needed","WEBINAR! SAMPLE SIZE CALCULATION: FOCUS ON CHRONIC MALNUTRITION","Kennedy Musumba","2016-04-20","https://www.en-net.org/question/2463.aspx",11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA,11874,NA
"Announcements & Nutritionists needed","Website Developer for ENN","ENN","2017-08-17","https://www.en-net.org/question/3030.aspx",8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA,8332,NA
"Announcements & Nutritionists needed","Welthungerhilfe seeks an Advisor on Food and Nutrition Security in Pakistan","Tamsin","2015-08-27","https://www.en-net.org/question/1900.aspx",9962,NA,9962,NA,9962,NA,9962,NA,9962,NA,9962,NA,9962,NA,9962,NA,9962,NA,9962,NA,9963,NA,9963,NA,9963,NA,9963,NA,9963,NA,9963,NA,9964,NA,9964,NA
"Announcements & Nutritionists needed","West and Central Africa multicountry nutrition adviser vacancy with Save the Children UK","Victoria Sibson","2010-12-20","https://www.en-net.org/question/316.aspx",9849,NA,9849,NA,9849,NA,9849,NA,9849,NA,9849,NA,9849,NA,9849,NA,9849,NA,9849,NA,9849,NA,9849,NA,9850,NA,9850,NA,9850,NA,9850,NA,9850,NA,9850,NA
"Announcements & Nutritionists needed","WFP - Emergency nutrition specialist for rapid response team","nora hobbs","2018-04-19","https://www.en-net.org/question/3293.aspx",7694,NA,7694,NA,7694,NA,7694,NA,7694,NA,7694,NA,7694,NA,7694,NA,7694,NA,7695,NA,7695,NA,7695,NA,7695,NA,7695,NA,7695,NA,7695,NA,7695,NA,7695,NA
"Announcements & Nutritionists needed","WFP - Maternal Nutrition and Child Wasting Policy and Program Expert","Geraldine Honton","2024-05-30","https://www.en-net.org/question/5081.aspx",457,NA,458,NA,458,NA,458,NA,458,NA,459,NA,459,NA,459,NA,459,NA,459,NA,459,NA,460,NA,461,NA,461,NA,461,NA,462,NA,464,NA,464,NA
"Announcements & Nutritionists needed","WFP Burundi is looking for an SBCC expert","Micheal O hIarlaithe","2019-02-27","https://www.en-net.org/question/3573.aspx",6021,NA,6021,NA,6021,NA,6021,NA,6021,NA,6021,NA,6021,NA,6021,NA,6021,NA,6021,NA,6021,NA,6021,NA,6021,NA,6021,NA,6021,NA,6021,NA,6022,NA,6022,NA
"Announcements & Nutritionists needed","WFP DRC IS SEEKING A NUTRITION ADVISOR","Pushpa Acharya","2014-04-09","https://www.en-net.org/question/1338.aspx",11935,NA,11935,NA,11935,NA,11935,NA,11935,NA,11935,NA,11935,NA,11935,NA,11935,NA,11935,NA,11935,NA,11936,NA,11936,NA,11936,NA,11936,NA,11936,NA,11936,NA,11936,NA
"Announcements & Nutritionists needed","WFP HQ - Nutrition Sensitive Cash Based Transfers Consultant","Lindsey Wise","2022-09-14","https://www.en-net.org/question/4669.aspx",1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA,1069,NA
"Announcements & Nutritionists needed","WFP HQ is recruiting one Nutrition in Emergencies specialist for the Rapid Response Team","Ms. Gwenaelle Garnier","2022-03-22","https://www.en-net.org/question/4523.aspx",2861,NA,2861,NA,2861,NA,2862,NA,2862,NA,2862,NA,2862,NA,2862,NA,2862,NA,2862,NA,2862,NA,2862,NA,2862,NA,2862,NA,2862,NA,2862,NA,2863,NA,2863,NA
"Announcements & Nutritionists needed","WFP HQ seeks Nutrition Information System and Early Warning Specialist","Ms. Gwenaelle Garnier","2022-12-20","https://www.en-net.org/question/4734.aspx",1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1028,NA
"Announcements & Nutritionists needed","WFP is looking for a CMAM specialist","Geraldine Le Cuziat","2018-02-16","https://www.en-net.org/question/3231.aspx",7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA,7374,NA
"Announcements & Nutritionists needed","WFP is looking for an IYCF-E specialist","Ms. Gwenaelle Garnier","2019-04-29","https://www.en-net.org/question/3636.aspx",6962,NA,6963,NA,6963,NA,6963,NA,6963,NA,6964,NA,6964,NA,6964,NA,6964,NA,6964,NA,6964,NA,6964,NA,6964,NA,6964,NA,6964,NA,6964,NA,6964,NA,6964,NA
"Announcements & Nutritionists needed","WFP IS LOOKING FOR EPIDEMIOLOGIST/M&E SPECIALIST","Pushpa Acharya","2014-04-07","https://www.en-net.org/question/1330.aspx",10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10756,NA,10757,NA
"Announcements & Nutritionists needed","WFP is looking for Nutrition in Emergency specialist","Ms. Gwenaelle Garnier","2019-04-29","https://www.en-net.org/question/3635.aspx",6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA,6624,NA
"Announcements & Nutritionists needed","WFP is looking for Nutrition in Emergency specialist","Ms. Gwenaelle Garnier","2019-08-19","https://www.en-net.org/question/3730.aspx",6349,NA,6349,NA,6349,NA,6349,NA,6349,NA,6349,NA,6350,NA,6350,NA,6350,NA,6350,NA,6350,NA,6350,NA,6350,NA,6350,NA,6350,NA,6350,NA,6350,NA,6350,NA
"Announcements & Nutritionists needed","WFP is looking for Nutrition in Emergency specialist","Ms. Gwenaelle Garnier","2020-02-11","https://www.en-net.org/question/3847.aspx",6449,NA,6449,NA,6449,NA,6449,NA,6449,NA,6449,NA,6449,NA,6449,NA,6449,NA,6449,NA,6449,NA,6449,NA,6449,NA,6449,NA,6449,NA,6451,NA,6451,NA,6451,NA
"Announcements & Nutritionists needed","WFP is seeking 2 bilingual consultants for the Nutrition Rapid Response Team","Sara Bernardini","2017-11-22","https://www.en-net.org/question/3128.aspx",8336,NA,8336,NA,8336,NA,8336,NA,8336,NA,8336,NA,8336,NA,8336,NA,8336,NA,8336,NA,8337,NA,8337,NA,8337,NA,8337,NA,8337,NA,8337,NA,8337,NA,8337,NA
"Announcements & Nutritionists needed","WFP looking for a P3 Nutrition Consultant for Nigeria","Anonymous 3551","2016-02-29","https://www.en-net.org/question/2379.aspx",10590,NA,10590,NA,10590,NA,10590,NA,10590,NA,10590,NA,10590,NA,10590,NA,10590,NA,10591,NA,10591,NA,10591,NA,10591,NA,10591,NA,10591,NA,10591,NA,10591,NA,10591,NA
"Announcements & Nutritionists needed","WFP looking for consultant for development of guidance document ‘Integration of Nutrition in VAA’","Katja","2014-07-04","https://www.en-net.org/question/1409.aspx",11292,NA,11292,NA,11292,NA,11292,NA,11292,NA,11292,NA,11292,NA,11292,NA,11292,NA,11292,NA,11292,NA,11292,NA,11292,NA,11292,NA,11292,NA,11292,NA,11293,NA,11293,NA
"Announcements & Nutritionists needed","WFP looks for a Social and Behaviour Change Communications  Specialist (LAC)","Laura Irizarry","2018-02-26","https://www.en-net.org/question/3249.aspx",7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA,7712,NA
"Announcements & Nutritionists needed","WFP Nutrition Advocacy Specialist needed","Saskia","2022-06-15","https://www.en-net.org/question/4592.aspx",1786,NA,1786,NA,1786,NA,1786,NA,1786,NA,1786,NA,1786,NA,1786,NA,1786,NA,1786,NA,1786,NA,1786,NA,1786,NA,1787,NA,1787,NA,1787,NA,1787,NA,1787,NA
"Announcements & Nutritionists needed","WFP nutrition consultant (Nutrition in Emergency specialist)","Ms. Gwenaelle Garnier","2024-05-09","https://www.en-net.org/question/5069.aspx",646,NA,646,NA,646,NA,646,NA,646,NA,646,NA,646,NA,646,NA,646,NA,646,NA,646,NA,648,NA,648,NA,648,NA,648,NA,649,NA,649,NA,649,NA
"Announcements & Nutritionists needed","WFP Nutrition Consultant (Wasting Transition Plan Project Manager)","Geraldine Honton","2024-04-11","https://www.en-net.org/question/5055.aspx",542,NA,542,NA,542,NA,542,NA,542,NA,542,NA,542,NA,542,NA,542,NA,542,NA,542,NA,542,NA,542,NA,542,NA,542,NA,543,NA,543,NA,543,NA
"Announcements & Nutritionists needed","WFP Nutrition Digital Innovation Team Lead Vacancy","Anonymous 42370","2023-04-03","https://www.en-net.org/question/4840.aspx",1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA,1027,NA
"Announcements & Nutritionists needed","WFP Pakistan-Stunting Prevention Project Consultant","Anonymous 147","2013-05-01","https://www.en-net.org/question/1032.aspx",10952,NA,10952,NA,10952,NA,10952,NA,10952,NA,10952,NA,10952,NA,10952,NA,10952,NA,10952,NA,10952,NA,10952,NA,10952,NA,10953,NA,10953,NA,10953,NA,10953,NA,10953,NA
"Announcements & Nutritionists needed","WFP Programme Manager, Nampula Mozambique","Edith Heines","2011-01-20","https://www.en-net.org/question/332.aspx",8424,NA,8424,NA,8424,NA,8424,NA,8424,NA,8424,NA,8424,NA,8424,NA,8424,NA,8425,NA,8425,NA,8425,NA,8425,NA,8425,NA,8425,NA,8425,NA,8425,NA,8425,NA
"Announcements & Nutritionists needed","WFP recruiting P3 level Regional Nutrition Officer","Gwénola Desplats","2016-12-07","https://www.en-net.org/question/2759.aspx",9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA,9735,NA
"Announcements & Nutritionists needed","WFP recruiting P3 level Regional Nutrition Officer","Gwénola Desplats","2016-12-07","https://www.en-net.org/question/2760.aspx",11650,NA,11651,NA,11651,NA,11651,NA,11651,NA,11651,NA,11651,NA,11651,NA,11651,NA,11651,NA,11651,NA,11651,NA,11651,NA,11651,NA,11652,NA,11652,NA,11652,NA,11652,NA
"Announcements & Nutritionists needed","WFP Seeking Nutrition Advocacy Consultant","Sophia Robele","2015-05-28","https://www.en-net.org/question/1753.aspx",10473,NA,10473,NA,10473,NA,10473,NA,10473,NA,10474,NA,10474,NA,10474,NA,10474,NA,10474,NA,10474,NA,10474,NA,10474,NA,10474,NA,10474,NA,10474,NA,10474,NA,10476,NA
"Announcements & Nutritionists needed","WFP seeks a Nutritionist, P3 – Maiduguri, Nigeria (closing 30 Sept16)","Gwénola Desplats","2016-09-19","https://www.en-net.org/question/2641.aspx",9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA,9730,NA
"Announcements & Nutritionists needed","WFP Stunting Reduction officer - Ethiopia / Addis","Anonymous 35924","2019-11-11","https://www.en-net.org/question/3795.aspx",6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA,6599,NA
"Announcements & Nutritionists needed","WFP Swaziland Nutrition & HIV Consultant","Anonymous 2865","2016-03-04","https://www.en-net.org/question/2385.aspx",11045,NA,11046,NA,11046,NA,11046,NA,11046,NA,11046,NA,11047,NA,11047,NA,11047,NA,11047,NA,11047,NA,11047,NA,11047,NA,11047,NA,11048,NA,11048,NA,11048,NA,11048,NA
"Announcements & Nutritionists needed","WFP urgently looks for a CMAM Project Coordinator (Mozambique, 5 months at least)","filippo dibari","2018-03-12","https://www.en-net.org/question/3260.aspx",7889,NA,7889,NA,7889,NA,7889,NA,7890,NA,7890,NA,7890,NA,7890,NA,7890,NA,7890,NA,7890,NA,7890,NA,7891,NA,7891,NA,7892,NA,7892,NA,7892,NA,7892,NA
"Announcements & Nutritionists needed","WFP Vacancy Announcement - CMAM Specialist","Nancy Aburto","2017-06-30","https://www.en-net.org/question/2975.aspx",9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9360,NA,9360,NA,9361,NA,9361,NA
"Announcements & Nutritionists needed","WFP/SUN Business Network Zambia--Development of Nutrition Regulatory Framework","Emily Heneghan Kasoma","2016-06-08","https://www.en-net.org/question/2509.aspx",11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA,11027,NA
"Announcements & Nutritionists needed","WHO CALL FOR AUTHORS: Essential fatty acid content in ready-to-use therapeutic foods for treating children with severe wasting","Tamsin","2021-06-10","https://www.en-net.org/question/4320.aspx",5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA,5382,NA
"Announcements & Nutritionists needed","WHO CALL FOR AUTHORS: Iron content in ready-to-use therapeutic foods for treating children with severe wasting","Tamsin","2021-06-10","https://www.en-net.org/question/4321.aspx",4946,NA,4946,NA,4946,NA,4946,NA,4946,NA,4946,NA,4946,NA,4946,NA,4947,NA,4947,NA,4947,NA,4947,NA,4947,NA,4947,NA,4947,NA,4947,NA,4947,NA,4949,NA
"Announcements & Nutritionists needed","WHO is looking for Nutrition Surveillance Specialist","Zita","2011-08-19","https://www.en-net.org/question/515.aspx",8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA,8831,NA
"Announcements & Nutritionists needed","WHO Looking for consultant(s) to develop BFHI Internal Monitoring Manual","Jodine Chase","2021-06-22","https://www.en-net.org/question/4335.aspx",4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA,4571,NA
"Announcements & Nutritionists needed","WHO Nutrition Consultant for Pakistan","Zita","2010-09-16","https://www.en-net.org/question/258.aspx",9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA
"Announcements & Nutritionists needed","WHO seeks a consultant to support the wasting guideline development process","Tamsin","2020-09-15","https://www.en-net.org/question/4081.aspx",5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA,5322,NA
"Announcements & Nutritionists needed","WHO Technical Officer post on scientific advice on nutrition","Zita","2012-06-26","https://www.en-net.org/question/772.aspx",10156,NA,10156,NA,10156,NA,10156,NA,10156,NA,10156,NA,10156,NA,10156,NA,10156,NA,10156,NA,10156,NA,10158,NA,10158,NA,10158,NA,10158,NA,10158,NA,10158,NA,10158,NA
"Announcements & Nutritionists needed","Workshop Facilitator - Francophone","Monica Woldt","2019-03-21","https://www.en-net.org/question/3603.aspx",6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA,6097,NA
"Announcements & Nutritionists needed","Workshop on Coverage Assessment Methods, Oxford, 27-30 March 2012","Ernest Guevarra","2011-12-22","https://www.en-net.org/question/596.aspx",10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA,10355,NA
"Announcements & Nutritionists needed","Workshop on intersections between food systems and climate change for improved nutrition","Leah Richardson","2024-04-17","https://www.en-net.org/question/5061.aspx",537,NA,537,NA,537,NA,537,NA,537,NA,538,NA,538,NA,538,NA,538,NA,538,NA,538,NA,539,NA,539,NA,539,NA,539,NA,539,NA,539,NA,539,NA
"Announcements & Nutritionists needed","World Food Programme (WFP) Sudan -  Vacancy announcement - Grant Manager - Food Fortification","Aachal Chand","2017-01-30","https://www.en-net.org/question/2793.aspx",8625,NA,8625,NA,8625,NA,8625,NA,8625,NA,8626,NA,8626,NA,8626,NA,8626,NA,8626,NA,8626,NA,8626,NA,8626,NA,8626,NA,8626,NA,8626,NA,8626,NA,8628,NA
"Announcements & Nutritionists needed","World Public Health Nutrition Congress 2024: Community Conversations","Stephanie Wrottesley","2024-02-21","https://www.en-net.org/question/5020.aspx",708,NA,708,NA,708,NA,708,NA,708,NA,708,NA,708,NA,708,NA,708,NA,709,NA,709,NA,710,NA,711,NA,711,NA,711,NA,712,NA,712,NA,712,NA
"Announcements & Nutritionists needed","World Vision Job Offer: Head of Nutrition Project, Wash Nut in, Mauritania","Judith Haase","2016-06-27","https://www.en-net.org/question/2537.aspx",10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10433,NA,10434,NA
"Announcements & Nutritionists needed","World Vision: CONSULTANT needed for CMAM Capacity Building in Mauritania","Judith Haase","2015-12-17","https://www.en-net.org/question/2302.aspx",10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA,10963,NA
"Announcements & Nutritionists needed","WorldFish is looking for a Research Fellow/Scientist (Nutrition)","Elvy Wee","2018-01-23","https://www.en-net.org/question/3202.aspx",8978,NA,8978,NA,8978,NA,8978,NA,8978,NA,8978,NA,8978,NA,8978,NA,8978,NA,8978,NA,8978,NA,8979,NA,8980,NA,8980,NA,8980,NA,8981,NA,8981,NA,8981,NA
