"Theme","Topic","Author","Posted","Link","Views_20240301_005421","Replies_20240301_005421","Views_20240301_020040","Replies_20240301_020040","Views_20240301_023235","Replies_20240301_023235","Views_20240301_032341","Replies_20240301_032341","Views_20240301_042309","Replies_20240301_042309","Views_20240301_052230","Replies_20240301_052230","Views_20240301_062510","Replies_20240301_062510","Views_20240301_072148","Replies_20240301_072148","Views_20240301_082231","Replies_20240301_082231","Views_20240301_092302","Replies_20240301_092302","Views_20240301_102110","Replies_20240301_102110","Views_20240301_112015","Replies_20240301_112015","Views_20240301_122736","Replies_20240301_122736","Views_20240301_132144","Replies_20240301_132144","Views_20240301_141938","Replies_20240301_141938","Views_20240301_152215","Replies_20240301_152215","Views_20240301_162138","Replies_20240301_162138","Views_20240301_172423","Replies_20240301_172423","Views_20240301_182412","Replies_20240301_182412","Views_20240301_192115","Replies_20240301_192115","Views_20240301_202215","Replies_20240301_202215","Views_20240301_212156","Replies_20240301_212156","Views_20240301_221904","Replies_20240301_221904","Views_20240301_232136","Replies_20240301_232136","Views_20240302_004949","Replies_20240302_004949","Views_20240302_014950","Replies_20240302_014950","Views_20240302_022431","Replies_20240302_022431","Views_20240302_032200","Replies_20240302_032200","Views_20240302_042257","Replies_20240302_042257","Views_20240302_052130","Replies_20240302_052130","Views_20240302_062432","Replies_20240302_062432","Views_20240302_071955","Replies_20240302_071955","Views_20240302_082237","Replies_20240302_082237","Views_20240302_092038","Replies_20240302_092038","Views_20240302_102112","Replies_20240302_102112","Views_20240302_112002","Replies_20240302_112002","Views_20240302_122648","Replies_20240302_122648","Views_20240302_131927","Replies_20240302_131927","Views_20240302_141937","Replies_20240302_141937","Views_20240302_152039","Replies_20240302_152039","Views_20240302_162259","Replies_20240302_162259","Views_20240302_171952","Replies_20240302_171952","Views_20240302_182335","Replies_20240302_182335","Views_20240302_191853","Replies_20240302_191853","Views_20240302_202041","Replies_20240302_202041","Views_20240302_211833","Replies_20240302_211833","Views_20240302_222008","Replies_20240302_222008","Views_20240302_232111","Replies_20240302_232111","Views_20240303_005117","Replies_20240303_005117","Views_20240303_015407","Replies_20240303_015407","Views_20240303_022925","Replies_20240303_022925","Views_20240303_032044","Replies_20240303_032044","Views_20240303_042417","Replies_20240303_042417","Views_20240303_052124","Replies_20240303_052124","Views_20240303_062339","Replies_20240303_062339","Views_20240303_072024","Replies_20240303_072024","Views_20240303_082234","Replies_20240303_082234","Views_20240303_092127","Replies_20240303_092127","Views_20240303_102337","Replies_20240303_102337","Views_20240303_111911","Replies_20240303_111911","Views_20240303_122650","Replies_20240303_122650","Views_20240303_132027","Replies_20240303_132027","Views_20240303_142037","Replies_20240303_142037","Views_20240303_152053","Replies_20240303_152053","Views_20240303_162209","Replies_20240303_162209","Views_20240303_171923","Replies_20240303_171923","Views_20240303_182207","Replies_20240303_182207","Views_20240303_191851","Replies_20240303_191851","Views_20240303_202141","Replies_20240303_202141","Views_20240303_212103","Replies_20240303_212103","Views_20240303_221836","Replies_20240303_221836","Views_20240303_232040","Replies_20240303_232040","Views_20240304_004946","Replies_20240304_004946","Views_20240304_020927","Replies_20240304_020927","Views_20240304_031122","Replies_20240304_031122","Views_20240304_035351","Replies_20240304_035351","Views_20240304_045034","Replies_20240304_045034","Views_20240304_055515","Replies_20240304_055515","Views_20240304_070951","Replies_20240304_070951","Views_20240304_080719","Replies_20240304_080719","Views_20240304_094303","Replies_20240304_094303","Views_20240304_113016","Replies_20240304_113016","Views_20240304_123300","Replies_20240304_123300","Views_20240304_132313","Replies_20240304_132313","Views_20240304_142129","Replies_20240304_142129"
"Assessment and Surveillance","Calibration SAM prevalence","ACF Health and Nutrition Head of Department","2012-02-20","https://www.en-net.org/question/653.aspx",13260,1,13260,1,13260,1,13260,1,13260,1,13260,1,13260,1,13260,1,13260,1,13261,1,13261,1,13262,1,13262,1,13262,1,13263,1,13264,1,13264,1,13265,1,13266,1,13266,1,13266,1,13266,1,13266,1,13266,1,13266,1,13267,1,13267,1,13267,1,13267,1,13267,1,13267,1,13267,1,13267,1,13267,1,13267,1,13267,1,13267,1,13267,1,13267,1,13267,1,13267,1,13267,1,13268,1,13268,1,13268,1,13268,1,13268,1,13268,1,13268,1,13268,1,13268,1,13268,1,13268,1,13268,1,13268,1,13268,1,13268,1,13268,1,13268,1,13269,1,13269,1,13269,1,13269,1,13269,1,13269,1,13269,1,13269,1,13269,1,13269,1,13269,1,13269,1,13269,1,13269,1,13270,1,13270,1,13270,1,13270,1,13270,1,13270,1,13270,1,13270,1,13270,1,13270,1,13270,1,13270,1
"Assessment and Surveillance","Call for Participants - Qualitative research on male female differences in malnutrition and impact on anthropometric tools","Muzna","2020-09-16","https://www.en-net.org/question/4084.aspx",5385,0,5385,0,5385,0,5385,0,5385,0,5385,0,5385,0,5385,0,5385,0,5385,0,5385,0,5385,0,5385,0,5385,0,5385,0,5386,0,5387,0,5387,0,5389,0,5389,0,5389,0,5389,0,5389,0,5390,0,5391,0,5392,0,5392,0,5392,0,5392,0,5392,0,5392,0,5392,0,5392,0,5392,0,5392,0,5392,0,5392,0,5392,0,5392,0,5392,0,5392,0,5392,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5393,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0,5394,0
"Assessment and Surveillance","Can design effect be less than 1 in cluster surveys?","Anonymous 402","2012-06-20","https://www.en-net.org/question/764.aspx",16968,3,16969,3,16969,3,16969,3,16969,3,16970,3,16970,3,16970,3,16971,3,16971,3,16971,3,16971,3,16971,3,16971,3,16971,3,16972,3,16972,3,16973,3,16974,3,16974,3,16974,3,16974,3,16977,3,16977,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16978,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16979,3,16980,3,16980,3,16980,3,16980,3,16980,3,16980,3,16980,3,16980,3,16980,3,16980,3,16980,3,16980,3,16980,3,16980,3,16980,3,16980,3
"Assessment and Surveillance","Can ENA produce complied Plausibility report and Nutrition assesssment report from all districts?","Adnan Ahmed Sheikh","2022-02-03","https://www.en-net.org/question/4485.aspx",3851,1,3851,1,3851,1,3851,1,3851,1,3852,1,3852,1,3852,1,3852,1,3852,1,3852,1,3852,1,3852,1,3852,1,3852,1,3853,1,3854,1,3854,1,3855,1,3855,1,3855,1,3855,1,3855,1,3855,1,3855,1,3855,1,3855,1,3855,1,3855,1,3856,1,3856,1,3856,1,3856,1,3857,1,3857,1,3857,1,3857,1,3857,1,3857,1,3857,1,3857,1,3857,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1,3858,1
"Assessment and Surveillance","Can stratified random sampling be an option in IYCF study in arid area?","Dorcas","2012-08-14","https://www.en-net.org/question/810.aspx",11040,4,11041,4,11041,4,11041,4,11041,4,11041,4,11041,4,11041,4,11041,4,11041,4,11041,4,11041,4,11041,4,11041,4,11041,4,11042,4,11042,4,11043,4,11044,4,11044,4,11046,4,11046,4,11046,4,11046,4,11046,4,11046,4,11046,4,11046,4,11048,4,11048,4,11048,4,11048,4,11049,4,11049,4,11049,4,11049,4,11049,4,11049,4,11049,4,11049,4,11049,4,11049,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11050,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4,11051,4
"Assessment and Surveillance","Can we classify the program coverage of SLEAC assessment based on SAM children though it is less than sample size?","Anonymous 1310","2018-11-18","https://www.en-net.org/question/3492.aspx",8773,2,8773,2,8773,2,8773,2,8774,2,8774,2,8774,2,8774,2,8774,2,8774,2,8774,2,8775,2,8775,2,8775,2,8775,2,8776,2,8776,2,8777,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8778,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8779,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2,8780,2
"Assessment and Surveillance","Can you import by tablet collected data to be analysed in ENA?","Petr Schmied","2015-04-22","https://www.en-net.org/question/1696.aspx",12999,8,12999,8,12999,8,12999,8,13000,8,13001,8,13001,8,13001,8,13001,8,13001,8,13001,8,13002,8,13002,8,13002,8,13002,8,13003,8,13003,8,13004,8,13005,8,13005,8,13005,8,13005,8,13005,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13006,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13007,8,13008,8,13008,8,13008,8,13008,8,13008,8,13008,8,13008,8,13008,8,13008,8,13008,8,13010,8,13010,8,13010,8,13010,8,13010,8,13010,8,13010,8,13010,8,13010,8,13010,8,13010,8
"Assessment and Surveillance","Capture-recapture study duration","Anonymous 303","2009-11-19","https://www.en-net.org/question/164.aspx",10875,4,10875,4,10876,4,10876,4,10876,4,10877,4,10877,4,10877,4,10877,4,10877,4,10877,4,10877,4,10877,4,10877,4,10877,4,10877,4,10878,4,10878,4,10880,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10881,4,10882,4,10882,4,10882,4,10882,4,10882,4,10882,4,10882,4,10882,4,10882,4,10885,4,10885,4,10885,4,10885,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4,10886,4
"Assessment and Surveillance","Case definition for SQUEAC","Bushra","2023-12-01","https://www.en-net.org/question/4974.aspx",435,2,435,2,435,2,435,2,435,2,435,2,435,2,435,2,435,2,435,2,435,2,435,2,435,2,435,2,435,2,436,2,437,2,437,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,438,2,439,2,439,2,439,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,441,2,441,2,441,2,441,2,441,2,441,2,441,2
"Assessment and Surveillance","Case-control study or something different?","Jeff Matenda","2011-03-03","https://www.en-net.org/question/364.aspx",12944,17,12945,17,12945,17,12945,17,12945,17,12945,17,12945,17,12945,17,12945,17,12946,17,12947,17,12947,17,12947,17,12947,17,12947,17,12948,17,12948,17,12949,17,12950,17,12950,17,12950,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12952,17,12953,17,12955,17,12955,17,12955,17,12955,17,12955,17,12955,17,12955,17,12955,17,12955,17,12955,17,12955,17,12955,17,12955,17,12955,17,12955,17,12955,17,12956,17,12957,17,12957,17,12957,17,12957,17,12957,17,12957,17,12957,17,12957,17,12957,17,12957,17,12957,17,12957,17,12957,17,12957,17,12958,17,12958,17,12958,17,12959,17,12959,17,12959,17,12959,17,12959,17,12960,17,12960,17,12960,17,12960,17,12960,17
"Assessment and Surveillance","Caseload calculations and nutrition indicators","Grace Maclean","2019-09-11","https://www.en-net.org/question/3758.aspx",6771,2,6771,2,6771,2,6771,2,6771,2,6771,2,6771,2,6771,2,6771,2,6771,2,6771,2,6771,2,6771,2,6771,2,6771,2,6772,2,6773,2,6773,2,6774,2,6774,2,6774,2,6774,2,6774,2,6774,2,6774,2,6774,2,6774,2,6774,2,6774,2,6774,2,6774,2,6775,2,6775,2,6775,2,6775,2,6775,2,6776,2,6776,2,6776,2,6776,2,6776,2,6777,2,6777,2,6777,2,6777,2,6777,2,6779,2,6779,2,6779,2,6779,2,6779,2,6779,2,6779,2,6779,2,6779,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6780,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2
"Assessment and Surveillance","Causal Analysis in SQUEAC","Adamu Abubakar Yerima","2014-05-23","https://www.en-net.org/question/1383.aspx",13327,4,13327,4,13327,4,13327,4,13327,4,13327,4,13327,4,13327,4,13328,4,13328,4,13328,4,13328,4,13328,4,13328,4,13328,4,13329,4,13329,4,13330,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13331,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4,13333,4
"Assessment and Surveillance","Causality Analysis","Anonymous 249","2012-05-16","https://www.en-net.org/question/729.aspx",13386,17,13386,17,13386,17,13387,17,13387,17,13387,17,13387,17,13387,17,13387,17,13387,17,13387,17,13387,17,13387,17,13387,17,13387,17,13388,17,13388,17,13389,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13390,17,13391,17,13391,17,13391,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13393,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17,13394,17
"Assessment and Surveillance","Check list or guidance note (summarize) for before starting & during conduction of SQUEAC (Preparation of SQUEAC)","Anonymous 739","2014-02-07","https://www.en-net.org/question/1269.aspx",11929,0,11929,0,11929,0,11930,0,11930,0,11930,0,11930,0,11930,0,11930,0,11930,0,11930,0,11930,0,11930,0,11930,0,11930,0,11931,0,11931,0,11932,0,11933,0,11933,0,11933,0,11933,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0,11935,0
"Assessment and Surveillance","Chronic malnutrition rate interpretation","Anonymous 106","2010-05-20","https://www.en-net.org/question/219.aspx",11863,2,11863,2,11863,2,11863,2,11864,2,11864,2,11864,2,11864,2,11864,2,11864,2,11864,2,11864,2,11864,2,11864,2,11864,2,11864,2,11865,2,11866,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11867,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11868,2,11869,2,11869,2,11869,2,11869,2,11869,2,11869,2,11869,2,11869,2,11869,2,11869,2,11869,2,11869,2,11869,2,11869,2,11871,2,11871,2,11871,2,11871,2,11871,2,11871,2,11871,2,11871,2,11871,2,11871,2,11871,2
"Assessment and Surveillance","Clarification on SMART survey cluster numbering","Edwin","2019-06-15","https://www.en-net.org/question/3702.aspx",6694,4,6694,4,6694,4,6694,4,6695,4,6695,4,6695,4,6695,4,6695,4,6695,4,6695,4,6695,4,6695,4,6695,4,6695,4,6696,4,6697,4,6698,4,6699,4,6699,4,6699,4,6699,4,6699,4,6699,4,6700,4,6700,4,6700,4,6700,4,6701,4,6701,4,6701,4,6701,4,6701,4,6701,4,6701,4,6702,4,6703,4,6703,4,6703,4,6703,4,6703,4,6703,4,6704,4,6704,4,6705,4,6705,4,6705,4,6705,4,6705,4,6705,4,6705,4,6705,4,6705,4,6705,4,6706,4,6706,4,6706,4,6707,4,6707,4,6707,4,6707,4,6707,4,6707,4,6707,4,6707,4,6708,4,6708,4,6708,4,6708,4,6708,4,6708,4,6708,4,6708,4,6708,4,6708,4,6708,4,6708,4,6708,4,6708,4,6708,4,6708,4,6709,4,6709,4,6709,4,6709,4
"Assessment and Surveillance","Clarification on women dietary diversity score food groups - use of Zatar","COOPI","2016-03-09","https://www.en-net.org/question/2397.aspx",11318,7,11318,7,11318,7,11318,7,11318,7,11319,7,11319,7,11319,7,11319,7,11319,7,11319,7,11319,7,11319,7,11319,7,11319,7,11320,7,11320,7,11321,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11322,7,11323,7,11323,7,11323,7,11323,7,11323,7,11323,7,11323,7,11323,7,11323,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11324,7,11325,7,11325,7,11326,7,11326,7,11326,7,11326,7,11326,7,11326,7,11326,7,11326,7,11326,7
"Assessment and Surveillance","classification and interpretation of MUAC among old children and adolescent","Anaïs","2011-05-24","https://www.en-net.org/question/436.aspx",11952,1,11953,1,11953,1,11953,1,11953,1,11953,1,11953,1,11953,1,11953,1,11953,1,11953,1,11953,1,11953,1,11953,1,11953,1,11955,1,11955,1,11956,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11957,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11959,1,11960,1,11960,1,11960,1,11960,1
"Assessment and Surveillance","clear definition of Small Scale SMART Survey","Anonymous 81","2014-08-19","https://www.en-net.org/question/1449.aspx",13288,18,13288,18,13288,18,13288,18,13288,18,13288,18,13289,18,13289,18,13289,18,13290,18,13290,18,13290,18,13290,18,13290,18,13290,18,13291,18,13291,18,13292,18,13293,18,13293,18,13293,18,13293,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13294,18,13295,18,13295,18,13295,18,13295,18,13296,18,13296,18,13296,18,13296,18,13296,18,13296,18,13296,18,13296,18,13296,18,13296,18,13296,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18,13297,18
"Assessment and Surveillance","Clinically oriented software options","Sam","2023-04-17","https://www.en-net.org/question/4852.aspx",824,2,824,2,824,2,825,2,825,2,825,2,825,2,825,2,825,2,825,2,825,2,825,2,825,2,825,2,825,2,826,2,827,2,827,2,828,2,828,2,828,2,828,2,828,2,828,2,828,2,828,2,829,2,829,2,830,2,830,2,830,2,830,2,830,2,830,2,830,2,830,2,830,2,830,2,830,2,830,2,830,2,830,2,831,2,831,2,831,2,831,2,831,2,831,2,831,2,832,2,833,2,833,2,834,2,834,2,834,2,834,2,834,2,834,2,834,2,835,2,835,2,835,2,835,2,835,2,835,2,835,2,835,2,835,2,835,2,836,2,836,2,836,2,836,2,836,2,836,2,836,2,836,2,836,2,836,2,836,2,836,2,836,2,836,2,836,2,836,2
"Assessment and Surveillance","Cluster or SRS","Tamsin","2013-05-07","https://www.en-net.org/question/1036.aspx",10711,2,10711,2,10711,2,10711,2,10711,2,10711,2,10711,2,10711,2,10711,2,10711,2,10711,2,10711,2,10711,2,10711,2,10711,2,10712,2,10712,2,10713,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10714,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10715,2,10717,2,10717,2,10717,2,10717,2,10717,2,10717,2,10717,2,10717,2,10717,2,10717,2
"Assessment and Surveillance","cluster sampling calculation","Anonymous 45858","2024-02-23","https://www.en-net.org/question/5024.aspx",245,2,245,2,245,2,245,2,245,2,245,2,246,2,246,2,246,2,246,2,246,2,248,2,248,2,249,2,249,2,251,2,253,2,256,2,260,2,261,2,262,2,262,2,264,2,266,2,268,2,269,2,269,2,271,2,271,2,272,2,272,2,273,2,274,2,274,2,274,2,274,2,275,2,275,2,276,2,276,2,276,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,277,2,279,2,279,2,279,2,280,2,281,2,282,2,283,2,283,2,283,2,283,2,284,2,290,2,291,2,291,2,291,2,291,2,291,2,292,2,292,2,292,2,292,2,292,2,292,2
"Assessment and Surveillance","cm cutoffs for outliers of MUAC measurements?","Emily DeLacey","2020-09-10","https://www.en-net.org/question/4079.aspx",6792,7,6792,7,6792,7,6792,7,6792,7,6792,7,6792,7,6793,7,6793,7,6793,7,6793,7,6794,7,6794,7,6794,7,6795,7,6796,7,6797,7,6797,7,6799,7,6799,7,6799,7,6799,7,6800,7,6800,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6801,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6802,7,6803,7,6803,7,6803,7,6803,7,6803,7,6803,7,6803,7,6803,7,6803,7,6803,7,6803,7,6803,7,6803,7,6803,7,6804,7
"Assessment and Surveillance","CMN training/assessment","Anonymous 402","2014-03-03","https://www.en-net.org/question/1288.aspx",11911,1,11911,1,11911,1,11911,1,11911,1,11911,1,11911,1,11911,1,11911,1,11911,1,11911,1,11911,1,11911,1,11911,1,11911,1,11912,1,11912,1,11913,1,11914,1,11914,1,11914,1,11915,1,11915,1,11915,1,11916,1,11916,1,11916,1,11916,1,11916,1,11916,1,11916,1,11916,1,11916,1,11916,1,11916,1,11917,1,11917,1,11917,1,11917,1,11917,1,11917,1,11917,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1,11918,1
"Assessment and Surveillance","Combining of multiple an independent surveys through weighting","Anonymous 81","2014-12-21","https://www.en-net.org/question/1579.aspx",10554,2,10554,2,10554,2,10554,2,10554,2,10554,2,10554,2,10554,2,10554,2,10554,2,10554,2,10554,2,10554,2,10554,2,10555,2,10556,2,10556,2,10557,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10558,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10561,2,10562,2,10562,2,10562,2,10562,2,10562,2,10562,2,10562,2,10563,2,10564,2,10564,2
