"Theme","Topic","Author","Posted","Link","Views_20220701_023608","Replies_20220701_023608","Views_20220701_042003","Replies_20220701_042003","Views_20220701_053855","Replies_20220701_053855","Views_20220701_063402","Replies_20220701_063402","Views_20220701_072530","Replies_20220701_072530","Views_20220701_083330","Replies_20220701_083330","Views_20220701_092735","Replies_20220701_092735","Views_20220701_102950","Replies_20220701_102950","Views_20220701_112152","Replies_20220701_112152","Views_20220701_125310","Replies_20220701_125310","Views_20220701_134616","Replies_20220701_134616","Views_20220701_142500","Replies_20220701_142500","Views_20220701_152952","Replies_20220701_152952","Views_20220701_164129","Replies_20220701_164129","Views_20220701_172948","Replies_20220701_172948","Views_20220701_183351","Replies_20220701_183351","Views_20220701_192145","Replies_20220701_192145","Views_20220701_202857","Replies_20220701_202857","Views_20220701_212241","Replies_20220701_212241","Views_20220701_222501","Replies_20220701_222501","Views_20220701_232544","Replies_20220701_232544","Views_20220702_022152","Replies_20220702_022152","Views_20220702_040631","Replies_20220702_040631","Views_20220702_052557","Replies_20220702_052557","Views_20220702_063011","Replies_20220702_063011","Views_20220702_072253","Replies_20220702_072253","Views_20220702_083051","Replies_20220702_083051","Views_20220702_092416","Replies_20220702_092416","Views_20220702_102731","Replies_20220702_102731","Views_20220702_112108","Replies_20220702_112108","Views_20220702_124117","Replies_20220702_124117","Views_20220702_133119","Replies_20220702_133119","Views_20220702_142230","Replies_20220702_142230","Views_20220702_152620","Replies_20220702_152620","Views_20220702_163342","Replies_20220702_163342","Views_20220702_172353","Replies_20220702_172353","Views_20220702_182957","Replies_20220702_182957","Views_20220702_192020","Replies_20220702_192020","Views_20220702_202620","Replies_20220702_202620","Views_20220702_212147","Replies_20220702_212147","Views_20220702_222454","Replies_20220702_222454","Views_20220702_232411","Replies_20220702_232411","Views_20220703_022811","Replies_20220703_022811","Views_20220703_035831","Replies_20220703_035831","Views_20220703_043720","Replies_20220703_043720","Views_20220703_052309","Replies_20220703_052309","Views_20220703_063101","Replies_20220703_063101","Views_20220703_072340","Replies_20220703_072340","Views_20220703_082902","Replies_20220703_082902","Views_20220703_092440","Replies_20220703_092440","Views_20220703_102802","Replies_20220703_102802","Views_20220703_112206","Replies_20220703_112206","Views_20220703_124146","Replies_20220703_124146","Views_20220703_133148","Replies_20220703_133148","Views_20220703_142237","Replies_20220703_142237","Views_20220703_152546","Replies_20220703_152546","Views_20220703_163352","Replies_20220703_163352","Views_20220703_172515","Replies_20220703_172515","Views_20220703_182913","Replies_20220703_182913","Views_20220703_192033","Replies_20220703_192033","Views_20220703_202542","Replies_20220703_202542","Views_20220703_212208","Replies_20220703_212208","Views_20220703_222416","Replies_20220703_222416","Views_20220703_232602","Replies_20220703_232602","Views_20220704_023044","Replies_20220704_023044","Views_20220704_041338","Replies_20220704_041338","Views_20220704_053602","Replies_20220704_053602","Views_20220704_063714","Replies_20220704_063714","Views_20220704_072507","Replies_20220704_072507","Views_20220704_083441","Replies_20220704_083441","Views_20220704_092755","Replies_20220704_092755","Views_20220704_103147","Replies_20220704_103147","Views_20220704_112253","Replies_20220704_112253","Views_20220704_130135","Replies_20220704_130135","Views_20220704_134539","Replies_20220704_134539","Views_20220704_142313","Replies_20220704_142313","Views_20220704_152917","Replies_20220704_152917","Views_20220704_163726","Replies_20220704_163726","Views_20220704_172910","Replies_20220704_172910","Views_20220704_183154","Replies_20220704_183154","Views_20220704_192237","Replies_20220704_192237"
"Other thematic area","chronic malnutrition stunting","Anonymous 2471","2014-03-16","https://www.en-net.org/question/1300.aspx",8586,2,8586,2,8586,2,8586,2,8586,2,8586,2,8586,2,8586,2,8586,2,8586,2,8586,2,8587,2,8587,2,8587,2,8587,2,8587,2,8587,2,8587,2,8587,2,8587,2,8587,2,8587,2,8588,2,8588,2,8588,2,8588,2,8588,2,8588,2,8589,2,8589,2,8590,2,8590,2,8591,2,8591,2,8591,2,8591,2,8591,2,8591,2,8591,2,8591,2,8592,2,8592,2,8592,2,8592,2,8592,2,8592,2,8592,2,8592,2,8592,2,8592,2,8592,2,8592,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2,8593,2
"Other thematic area","Clarification - does one ""join"" - if so how?","Mary Arimond","2009-02-24","https://www.en-net.org/question/45.aspx",8992,1,8992,1,8992,1,8992,1,8992,1,8992,1,8992,1,8992,1,8992,1,8992,1,8992,1,8993,1,8993,1,8994,1,8994,1,8994,1,8994,1,8994,1,8994,1,8994,1,8994,1,8994,1,8995,1,8995,1,8995,1,8995,1,8995,1,8996,1,8996,1,8996,1,8996,1,8996,1,8996,1,8996,1,8996,1,8996,1,8996,1,8997,1,8997,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1,8998,1
"Other thematic area","clean water using Sodis system","alan cheshire","2017-03-05","https://www.en-net.org/question/2832.aspx",6698,0,6698,0,6698,0,6698,0,6698,0,6698,0,6698,0,6698,0,6698,0,6698,0,6698,0,6698,0,6698,0,6699,0,6699,0,6699,0,6699,0,6699,0,6699,0,6699,0,6701,0,6703,0,6703,0,6703,0,6703,0,6703,0,6703,0,6704,0,6704,0,6704,0,6704,0,6704,0,6704,0,6704,0,6704,0,6704,0,6704,0,6704,0,6704,0,6705,0,6705,0,6705,0,6705,0,6705,0,6705,0,6705,0,6705,0,6705,0,6705,0,6705,0,6705,0,6705,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0,6706,0
"Other thematic area","Courses Nutrition Education in Francophone Africa-ENAF","Jean Claude","2016-09-19","https://www.en-net.org/question/2640.aspx",7557,2,7557,2,7557,2,7557,2,7557,2,7557,2,7557,2,7557,2,7557,2,7557,2,7557,2,7557,2,7558,2,7558,2,7558,2,7558,2,7558,2,7558,2,7558,2,7558,2,7558,2,7559,2,7559,2,7559,2,7559,2,7559,2,7559,2,7559,2,7559,2,7559,2,7559,2,7559,2,7560,2,7560,2,7560,2,7560,2,7560,2,7560,2,7560,2,7560,2,7561,2,7561,2,7561,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2,7562,2
"Other thematic area","Diabetes","Nathalie AVRIL","2015-12-02","https://www.en-net.org/question/2284.aspx",8186,4,8186,4,8186,4,8186,4,8186,4,8186,4,8186,4,8186,4,8186,4,8186,4,8186,4,8186,4,8186,4,8187,4,8187,4,8187,4,8187,4,8187,4,8187,4,8187,4,8187,4,8187,4,8189,4,8189,4,8189,4,8189,4,8189,4,8189,4,8190,4,8191,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4,8192,4
"Other thematic area","Duplication in Beneficiaries - How can we solve this phenomenon? Can aggregation method be the solution?","Tammam Ali Mohammed Ahmed","2019-02-07","https://www.en-net.org/question/3558.aspx",5702,1,5703,1,5703,1,5703,1,5703,1,5703,1,5704,1,5704,1,5704,1,5704,1,5704,1,5705,1,5706,1,5706,1,5706,1,5706,1,5706,1,5706,1,5707,1,5707,1,5707,1,5707,1,5709,1,5709,1,5709,1,5710,1,5710,1,5710,1,5710,1,5710,1,5710,1,5710,1,5710,1,5710,1,5710,1,5710,1,5711,1,5711,1,5711,1,5711,1,5711,1,5711,1,5711,1,5712,1,5712,1,5712,1,5712,1,5712,1,5712,1,5712,1,5713,1,5713,1,5714,1,5714,1,5714,1,5714,1,5714,1,5714,1,5714,1,5714,1,5714,1,5714,1,5715,1,5715,1,5715,1,5715,1,5715,1,5715,1,5715,1,5715,1,5716,1,5716,1,5716,1,5716,1,5716,1,5716,1,5716,1,5716,1,5716,1,5716,1,5716,1
"Other thematic area","Ethics in NIE","Linda","2012-06-21","https://www.en-net.org/question/766.aspx",8619,1,8619,1,8619,1,8619,1,8620,1,8620,1,8620,1,8620,1,8620,1,8620,1,8620,1,8622,1,8622,1,8623,1,8623,1,8623,1,8623,1,8623,1,8623,1,8623,1,8623,1,8624,1,8624,1,8624,1,8624,1,8624,1,8624,1,8624,1,8625,1,8626,1,8626,1,8626,1,8626,1,8626,1,8626,1,8626,1,8627,1,8627,1,8629,1,8629,1,8630,1,8630,1,8631,1,8631,1,8631,1,8631,1,8631,1,8631,1,8631,1,8631,1,8631,1,8631,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1,8632,1
"Other thematic area","Evidence on the double burden of malnutrition in humanitarian settings","Tiphaine Boulin","2018-06-15","https://www.en-net.org/question/3354.aspx",5631,2,5631,2,5631,2,5631,2,5631,2,5631,2,5631,2,5631,2,5631,2,5631,2,5631,2,5631,2,5632,2,5632,2,5632,2,5632,2,5632,2,5632,2,5632,2,5632,2,5632,2,5632,2,5633,2,5633,2,5633,2,5633,2,5633,2,5633,2,5633,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5634,2,5635,2,5635,2,5635,2,5635,2
"Other thematic area","Exit criteria for people living with HIV/AIDS enrolled in supported ART programme","Osama A. Salih","2009-09-30","https://www.en-net.org/question/144.aspx",8556,0,8556,0,8556,0,8556,0,8556,0,8556,0,8556,0,8556,0,8557,0,8557,0,8557,0,8558,0,8558,0,8558,0,8558,0,8558,0,8558,0,8558,0,8558,0,8558,0,8558,0,8558,0,8558,0,8558,0,8558,0,8558,0,8558,0,8559,0,8559,0,8559,0,8559,0,8559,0,8559,0,8559,0,8559,0,8559,0,8559,0,8559,0,8560,0,8560,0,8561,0,8561,0,8561,0,8561,0,8561,0,8561,0,8561,0,8561,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8562,0,8563,0,8563,0,8563,0,8563,0,8563,0,8563,0,8563,0,8563,0,8563,0,8563,0,8563,0,8563,0,8563,0,8563,0
"Other thematic area","Factors Influencing Handwashing Practice Among Primary School Children Attending at Altadamun School, Mogadishu-Somalia","Mohamed Hassan Mohamed [ta'shir]","2021-02-25","https://www.en-net.org/question/4216.aspx",3567,0,3567,0,3568,0,3568,0,3568,0,3568,0,3568,0,3569,0,3569,0,3569,0,3569,0,3571,0,3571,0,3571,0,3571,0,3571,0,3571,0,3571,0,3571,0,3572,0,3572,0,3572,0,3572,0,3572,0,3572,0,3572,0,3573,0,3573,0,3573,0,3573,0,3573,0,3573,0,3573,0,3573,0,3573,0,3573,0,3573,0,3573,0,3573,0,3574,0,3574,0,3574,0,3574,0,3575,0,3575,0,3576,0,3576,0,3576,0,3576,0,3576,0,3576,0,3576,0,3576,0,3576,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3577,0,3578,0,3578,0,3578,0,3578,0,3579,0
"Other thematic area","Food and Nutrition monitoring system (SISVAN in spanish)","Flor Carzon","2018-05-15","https://www.en-net.org/question/3318.aspx",5865,0,5865,0,5865,0,5865,0,5865,0,5865,0,5865,0,5865,0,5865,0,5865,0,5865,0,5865,0,5866,0,5866,0,5866,0,5866,0,5866,0,5866,0,5867,0,5867,0,5867,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0,5868,0
"Other thematic area","Food based dietary Guidelines","Anonymous 3944","2020-09-25","https://www.en-net.org/question/4091.aspx",4040,1,4040,1,4040,1,4040,1,4040,1,4040,1,4040,1,4040,1,4040,1,4040,1,4040,1,4040,1,4040,1,4041,1,4041,1,4041,1,4041,1,4041,1,4041,1,4041,1,4041,1,4041,1,4041,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4042,1,4043,1,4043,1,4043,1,4043,1,4043,1,4043,1,4043,1,4043,1,4043,1,4043,1,4044,1,4044,1,4044,1,4045,1,4045,1,4045,1,4045,1,4045,1,4045,1,4045,1,4045,1,4045,1,4045,1,4045,1,4045,1,4045,1,4046,1,4046,1,4046,1
"Other thematic area","Geriatric nutrition","Sunil Kumar Yadav","2017-08-28","https://www.en-net.org/question/3036.aspx",7503,3,7503,3,7504,3,7504,3,7504,3,7504,3,7504,3,7504,3,7504,3,7504,3,7505,3,7505,3,7505,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7506,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7508,3,7509,3,7509,3,7509,3,7509,3,7509,3,7509,3,7509,3
"Other thematic area","Hard copies of HTP Materials","Ranjith","2011-06-07","https://www.en-net.org/question/458.aspx",8664,0,8664,0,8664,0,8664,0,8664,0,8664,0,8664,0,8664,0,8664,0,8664,0,8664,0,8665,0,8665,0,8666,0,8666,0,8666,0,8666,0,8666,0,8666,0,8666,0,8666,0,8666,0,8667,0,8668,0,8668,0,8668,0,8668,0,8669,0,8669,0,8669,0,8669,0,8669,0,8669,0,8669,0,8669,0,8669,0,8669,0,8669,0,8669,0,8670,0,8670,0,8670,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0,8671,0
"Other thematic area","Healthy Eating training materials for semi-illiterate women-to-women groups","Aileen Robertson","2021-05-11","https://www.en-net.org/question/4293.aspx",3453,1,3453,1,3453,1,3453,1,3453,1,3453,1,3453,1,3453,1,3453,1,3453,1,3453,1,3454,1,3454,1,3454,1,3454,1,3454,1,3454,1,3454,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3455,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3456,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1,3457,1
"Other thematic area","IFPRI open data","Ambarka Youssoufane","2016-07-25","https://www.en-net.org/question/2564.aspx",7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7497,0,7497,0,7497,0,7497,0,7497,0,7497,0,7497,0,7497,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0
"Other thematic area","Infant and young child feeding interventions","VICTOR  DUODU AMPONSAH","2020-03-14","https://www.en-net.org/question/3879.aspx",4301,1,4303,1,4303,1,4303,1,4303,1,4303,1,4303,1,4303,1,4303,1,4303,1,4303,1,4303,1,4304,1,4304,1,4304,1,4305,1,4305,1,4306,1,4306,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4307,1,4308,1,4308,1,4308,1,4308,1,4308,1,4308,1,4308,1,4308,1,4308,1,4308,1,4308,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4309,1,4310,1,4310,1,4310,1,4310,1,4310,1
"Other thematic area","Innovation/Innovation Systems Approach","Theo Dusingizimana","2021-10-22","https://www.en-net.org/question/4426.aspx",3209,2,3209,2,3209,2,3209,2,3209,2,3209,2,3209,2,3209,2,3209,2,3209,2,3209,2,3209,2,3210,2,3210,2,3210,2,3210,2,3210,2,3210,2,3210,2,3210,2,3211,2,3211,2,3212,2,3212,2,3212,2,3212,2,3212,2,3213,2,3213,2,3213,2,3213,2,3213,2,3213,2,3213,2,3213,2,3213,2,3213,2,3213,2,3213,2,3213,2,3214,2,3214,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2,3216,2
"Other thematic area","Introductory lecture on nutrition in emergency (3 hrs)","Linda","2011-05-24","https://www.en-net.org/question/437.aspx",8961,2,8961,2,8961,2,8961,2,8961,2,8961,2,8961,2,8961,2,8961,2,8961,2,8962,2,8963,2,8963,2,8963,2,8963,2,8963,2,8963,2,8963,2,8963,2,8963,2,8963,2,8963,2,8965,2,8965,2,8965,2,8965,2,8965,2,8966,2,8966,2,8966,2,8966,2,8966,2,8966,2,8966,2,8966,2,8966,2,8966,2,8966,2,8966,2,8967,2,8967,2,8967,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8969,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2
"Other thematic area","Launch of Global Nutrition Report 2016","Titus Mung'ou","2016-07-12","https://www.en-net.org/question/2549.aspx",8053,1,8053,1,8053,1,8053,1,8053,1,8053,1,8053,1,8053,1,8053,1,8053,1,8053,1,8054,1,8054,1,8054,1,8054,1,8054,1,8054,1,8054,1,8055,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8056,1,8057,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8058,1,8059,1,8059,1,8059,1,8059,1,8059,1,8060,1,8060,1
"Other thematic area","M&E of CMAM program","Kwamboka","2013-05-08","https://www.en-net.org/question/1038.aspx",8799,3,8800,3,8800,3,8800,3,8801,3,8801,3,8801,3,8801,3,8801,3,8801,3,8801,3,8801,3,8802,3,8803,3,8803,3,8803,3,8803,3,8803,3,8803,3,8803,3,8803,3,8804,3,8804,3,8804,3,8804,3,8804,3,8804,3,8804,3,8804,3,8804,3,8805,3,8805,3,8805,3,8807,3,8807,3,8807,3,8807,3,8807,3,8808,3,8808,3,8808,3,8808,3,8808,3,8808,3,8808,3,8808,3,8808,3,8809,3,8809,3,8809,3,8809,3,8809,3,8809,3,8809,3,8809,3,8809,3,8809,3,8809,3,8809,3,8809,3,8809,3,8809,3,8809,3,8809,3,8810,3,8810,3,8810,3,8810,3,8810,3,8810,3,8810,3,8810,3,8810,3,8810,3,8810,3,8810,3,8810,3,8810,3,8810,3,8810,3,8810,3
"Other thematic area","malnutrition and family planning","Béatrice Mounier","2013-09-24","https://www.en-net.org/question/1146.aspx",10781,3,10782,3,10782,3,10782,3,10782,3,10782,3,10783,3,10784,3,10785,3,10786,3,10786,3,10786,3,10786,3,10787,3,10787,3,10787,3,10787,3,10787,3,10788,3,10788,3,10788,3,10789,3,10789,3,10790,3,10790,3,10791,3,10792,3,10792,3,10793,3,10794,3,10795,3,10795,3,10795,3,10795,3,10795,3,10795,3,10796,3,10796,3,10796,3,10796,3,10797,3,10797,3,10797,3,10798,3,10798,3,10798,3,10798,3,10798,3,10798,3,10798,3,10798,3,10798,3,10799,3,10799,3,10799,3,10799,3,10799,3,10799,3,10799,3,10799,3,10799,3,10799,3,10800,3,10800,3,10800,3,10800,3,10800,3,10800,3,10800,3,10800,3,10801,3,10802,3,10802,3,10802,3,10802,3,10802,3,10802,3,10802,3,10802,3,10802,3,10802,3
"Other thematic area","Malnutrition and reproductive health","Anonymous 10291","2019-03-19","https://www.en-net.org/question/3599.aspx",5053,0,5053,0,5053,0,5053,0,5053,0,5053,0,5053,0,5053,0,5053,0,5053,0,5053,0,5054,0,5054,0,5055,0,5056,0,5056,0,5056,0,5056,0,5056,0,5056,0,5057,0,5058,0,5058,0,5059,0,5059,0,5059,0,5059,0,5060,0,5060,0,5060,0,5060,0,5060,0,5060,0,5061,0,5061,0,5061,0,5061,0,5061,0,5061,0,5061,0,5061,0,5061,0,5061,0,5061,0,5061,0,5061,0,5061,0,5062,0,5062,0,5062,0,5062,0,5062,0,5062,0,5062,0,5062,0,5062,0,5062,0,5062,0,5062,0,5062,0,5062,0,5062,0,5062,0,5062,0,5063,0,5063,0,5063,0,5063,0,5063,0,5063,0,5063,0,5063,0,5063,0,5063,0,5063,0,5063,0,5063,0,5063,0,5063,0,5063,0,5063,0
"Other thematic area","Matériel éducatif","Ikechukwu Eberendu","2017-12-18","https://www.en-net.org/question/3175.aspx",6404,0,6404,0,6404,0,6404,0,6404,0,6404,0,6404,0,6404,0,6404,0,6404,0,6404,0,6405,0,6405,0,6405,0,6405,0,6405,0,6405,0,6405,0,6405,0,6405,0,6405,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6406,0,6407,0,6407,0,6407,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0,6408,0
"Other thematic area","Meal for hospitalized patients","Anonymous 3944","2022-03-30","https://www.en-net.org/question/4529.aspx",955,1,956,1,956,1,956,1,956,1,956,1,956,1,956,1,956,1,956,1,956,1,957,1,957,1,957,1,958,1,958,1,959,1,959,1,959,1,959,1,960,1,960,1,960,1,960,1,960,1,960,1,960,1,960,1,960,1,960,1,960,1,960,1,960,1,960,1,961,1,961,1,961,1,961,1,961,1,962,1,962,1,962,1,963,1,963,1,963,1,963,1,964,1,964,1,964,1,964,1,964,1,964,1,964,1,964,1,964,1,964,1,964,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,965,1,966,1,966,1,966,1,966,1,966,1
"Other thematic area","Membership in professional societies?","Anonymous 3677","2016-06-28","https://www.en-net.org/question/2538.aspx",7092,2,7092,2,7092,2,7092,2,7092,2,7092,2,7092,2,7092,2,7092,2,7092,2,7092,2,7092,2,7093,2,7093,2,7093,2,7093,2,7093,2,7093,2,7093,2,7093,2,7093,2,7094,2,7094,2,7094,2,7094,2,7094,2,7094,2,7094,2,7094,2,7094,2,7095,2,7095,2,7095,2,7095,2,7095,2,7095,2,7095,2,7095,2,7095,2,7095,2,7096,2,7096,2,7096,2,7096,2,7096,2,7096,2,7096,2,7096,2,7096,2,7096,2,7096,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2,7097,2
