"Theme","Topic","Author","Posted","Link","Views_20230101_005144","Replies_20230101_005144","Views_20230101_022627","Replies_20230101_022627","Views_20230101_031755","Replies_20230101_031755","Views_20230101_041326","Replies_20230101_041326","Views_20230101_051057","Replies_20230101_051057","Views_20230101_061416","Replies_20230101_061416","Views_20230101_071052","Replies_20230101_071052","Views_20230101_081348","Replies_20230101_081348","Views_20230101_091115","Replies_20230101_091115","Views_20230101_101200","Replies_20230101_101200","Views_20230101_111012","Replies_20230101_111012","Views_20230101_121810","Replies_20230101_121810","Views_20230101_131544","Replies_20230101_131544","Views_20230101_141028","Replies_20230101_141028","Views_20230101_151119","Replies_20230101_151119","Views_20230101_161344","Replies_20230101_161344","Views_20230101_171022","Replies_20230101_171022","Views_20230101_181255","Replies_20230101_181255","Views_20230101_190944","Replies_20230101_190944","Views_20230101_201153","Replies_20230101_201153","Views_20230101_211032","Replies_20230101_211032","Views_20230101_221058","Replies_20230101_221058","Views_20230101_231204","Replies_20230101_231204","Views_20230102_004542","Replies_20230102_004542","Views_20230102_021107","Replies_20230102_021107","Views_20230102_031242","Replies_20230102_031242","Views_20230102_041359","Replies_20230102_041359","Views_20230102_051210","Replies_20230102_051210","Views_20230102_061422","Replies_20230102_061422","Views_20230102_071138","Replies_20230102_071138"
"Assessment and Surveillance","MUAC cut off to identify overweight pregnant women","Anonymous 1722","2012-11-27","https://www.en-net.org/question/914.aspx",10456,3,10456,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3,10458,3
"Assessment and Surveillance","MUAC cut offs for 6 - 10 years","Anselimo Makokha","2016-04-11","https://www.en-net.org/question/2440.aspx",12378,8,12378,8,12378,8,12378,8,12378,8,12378,8,12378,8,12378,8,12378,8,12378,8,12378,8,12378,8,12378,8,12379,8,12379,8,12379,8,12379,8,12379,8,12379,8,12379,8,12379,8,12379,8,12379,8,12379,8,12379,8,12379,8,12379,8,12379,8,12379,8,12379,8
"Assessment and Surveillance","MUAC Cutoffs for Adults","Anonymous 310","2009-12-07","https://www.en-net.org/question/169.aspx",23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23649,4,23650,4,23651,4,23651,4,23651,4,23651,4,23651,4,23651,4,23651,4,23651,4,23651,4,23651,4,23651,4
"Assessment and Surveillance","MUAC FOR AGE CALCULATOR","MALEBOGO ELUYA","2019-02-03","https://www.en-net.org/question/3549.aspx",12324,9,12324,9,12326,9,12327,9,12327,9,12327,9,12327,9,12327,9,12327,9,12328,9,12329,9,12329,9,12329,9,12330,9,12330,9,12330,9,12331,9,12332,9,12333,9,12333,9,12333,9,12333,9,12334,9,12335,9,12335,9,12335,9,12335,9,12335,9,12335,9,12335,9
"Assessment and Surveillance","MUAC for older children","Kiran Deshpande Shukla","2012-01-10","https://www.en-net.org/question/608.aspx",9289,1,9289,1,9290,1,9290,1,9290,1,9290,1,9290,1,9290,1,9290,1,9290,1,9290,1,9290,1,9290,1,9290,1,9291,1,9291,1,9291,1,9291,1,9291,1,9292,1,9292,1,9292,1,9292,1,9292,1,9292,1,9292,1,9292,1,9292,1,9293,1,9293,1
"Assessment and Surveillance","MUAC in adolescents","Ikechukwu Eberendu","2018-09-27","https://www.en-net.org/question/3456.aspx",5964,1,5964,1,5964,1,5964,1,5965,1,5965,1,5965,1,5965,1,5965,1,5965,1,5965,1,5965,1,5965,1,5965,1,5966,1,5966,1,5966,1,5966,1,5966,1,5966,1,5966,1,5966,1,5966,1,5966,1,5966,1,5966,1,5966,1,5967,1,5968,1,5968,1
"Assessment and Surveillance","MUAC in SMART / ENA","Mark Myatt","2009-05-26","https://www.en-net.org/question/92.aspx",11081,1,11081,1,11081,1,11081,1,11081,1,11081,1,11081,1,11081,1,11081,1,11081,1,11082,1,11082,1,11082,1,11082,1,11082,1,11082,1,11083,1,11083,1,11084,1,11084,1,11085,1,11086,1,11086,1,11086,1,11086,1,11086,1,11086,1,11086,1,11086,1,11086,1
"Assessment and Surveillance","MUAC measurement in children","Ali Ousmane","2020-12-11","https://www.en-net.org/question/4153.aspx",4672,3,4672,3,4672,3,4672,3,4672,3,4672,3,4672,3,4672,3,4672,3,4674,3,4674,3,4674,3,4674,3,4674,3,4674,3,4674,3,4674,3,4675,3,4675,3,4675,3,4675,3,4675,3,4675,3,4675,3,4675,3,4675,3,4675,3,4675,3,4675,3,4675,3
"Assessment and Surveillance","MUAC pregnant and lactating women, reference for public health concern","Elisa Pozzi","2016-11-25","https://www.en-net.org/question/2745.aspx",8886,2,8886,2,8886,2,8886,2,8886,2,8886,2,8886,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2,8887,2
"Assessment and Surveillance","MUAC tapes","Jan Komrska","2014-02-13","https://www.en-net.org/question/1274.aspx",20887,12,20887,12,20887,12,20887,12,20887,12,20887,12,20887,12,20888,12,20888,12,20888,12,20888,12,20889,12,20890,12,20890,12,20890,12,20890,12,20890,12,20890,12,20890,12,20890,12,20891,12,20891,12,20891,12,20891,12,20892,12,20893,12,20893,12,20893,12,20894,12,20894,12
"Assessment and Surveillance","MUAC use during pregnancy and lactation","Anonymous 106","2011-02-26","https://www.en-net.org/question/358.aspx",8980,1,8980,1,8980,1,8980,1,8980,1,8980,1,8980,1,8982,1,8982,1,8982,1,8982,1,8982,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1,8983,1
"Assessment and Surveillance","MUAC Z-score for estimating GAM","Anonymous 3991","2016-10-15","https://www.en-net.org/question/2683.aspx",8345,1,8345,1,8345,1,8345,1,8345,1,8345,1,8345,1,8345,1,8345,1,8345,1,8345,1,8345,1,8345,1,8345,1,8346,1,8346,1,8346,1,8346,1,8346,1,8346,1,8346,1,8346,1,8346,1,8347,1,8347,1,8347,1,8347,1,8347,1,8347,1,8347,1
"Assessment and Surveillance","MUAC/h","Kiran Deshpande Shukla","2012-01-24","https://www.en-net.org/question/622.aspx",9141,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1,9144,1
"Assessment and Surveillance","Multi stage sampling in SMART Surveys","Anonymous_A_W_40","2022-03-09","https://www.en-net.org/question/4506.aspx",1999,2,1999,2,1999,2,1999,2,1999,2,1999,2,1999,2,1999,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2,2000,2
"Assessment and Surveillance","NCA","Dr. Kamal Raj","2014-01-09","https://www.en-net.org/question/1240.aspx",11806,2,11806,2,11806,2,11806,2,11806,2,11806,2,11806,2,11806,2,11806,2,11806,2,11806,2,11808,2,11808,2,11808,2,11808,2,11809,2,11809,2,11809,2,11809,2,11809,2,11809,2,11809,2,11809,2,11809,2,11809,2,11809,2,11809,2,11809,2,11809,2,11809,2
"Assessment and Surveillance","NCA Methodology","Anonymous 2352","2015-03-03","https://www.en-net.org/question/1640.aspx",10246,7,10246,7,10246,7,10246,7,10246,7,10246,7,10246,7,10246,7,10246,7,10247,7,10247,7,10247,7,10247,7,10247,7,10247,7,10247,7,10247,7,10247,7,10248,7,10248,7,10248,7,10248,7,10248,7,10248,7,10248,7,10248,7,10248,7,10248,7,10248,7,10248,7
"Assessment and Surveillance","Need Diet/ Menu Analysis Web-Based Program Recommendations","Emily DeLacey","2016-12-06","https://www.en-net.org/question/2757.aspx",8514,1,8515,1,8515,1,8515,1,8515,1,8515,1,8515,1,8515,1,8515,1,8515,1,8515,1,8515,1,8516,1,8517,1,8517,1,8517,1,8517,1,8517,1,8517,1,8517,1,8517,1,8517,1,8517,1,8517,1,8517,1,8517,1,8517,1,8517,1,8517,1,8517,1
"Assessment and Surveillance","Need for standard nutrition surveys in emergency interventions","Anonymous 269","2010-06-08","https://www.en-net.org/question/226.aspx",9062,1,9062,1,9062,1,9062,1,9062,1,9062,1,9062,1,9063,1,9063,1,9063,1,9063,1,9063,1,9063,1,9063,1,9063,1,9063,1,9063,1,9063,1,9063,1,9063,1,9063,1,9063,1,9063,1,9063,1,9064,1,9064,1,9064,1,9064,1,9064,1,9064,1
"Assessment and Surveillance","Negative Confidence Interval","Anonymous 310","2010-11-01","https://www.en-net.org/question/290.aspx",61170,3,61170,3,61170,3,61170,3,61171,3,61171,3,61172,3,61172,3,61173,3,61173,3,61175,3,61175,3,61175,3,61175,3,61175,3,61176,3,61176,3,61176,3,61176,3,61176,3,61176,3,61176,3,61177,3,61177,3,61177,3,61177,3,61177,3,61177,3,61177,3,61177,3
"Assessment and Surveillance","New article : MUAC with WHZ or MUAC with WAZ - Which is better?","Mark Myatt","2018-12-03","https://www.en-net.org/question/3503.aspx",82616,3,82616,3,82616,3,82616,3,82618,3,82618,3,82621,3,82622,3,82622,3,82622,3,82622,3,82623,3,82624,3,82625,3,82625,3,82626,3,82626,3,82626,3,82627,3,82627,3,82629,3,82629,3,82630,3,82631,3,82632,3,82633,3,82633,3,82634,3,82634,3,82634,3
"Assessment and Surveillance","New article on concurrent wasting and stunting","Mark Myatt","2018-11-26","https://www.en-net.org/question/3498.aspx",8227,2,8227,2,8227,2,8227,2,8227,2,8227,2,8227,2,8227,2,8227,2,8227,2,8227,2,8227,2,8227,2,8228,2,8228,2,8228,2,8228,2,8228,2,8228,2,8228,2,8228,2,8228,2,8228,2,8228,2,8229,2,8229,2,8229,2,8229,2,8229,2,8229,2
"Assessment and Surveillance","New review on the cost-efficiency and cost-effectiveness of the management of wasting in children","Anonymous 40429","2020-09-28","https://www.en-net.org/question/4093.aspx",4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4686,0,4686,0,4686,0,4686,0,4687,0,4688,0,4689,0,4689,0,4689,0,4689,0,4689,0,4690,0,4690,0,4690,0,4690,0,4691,0,4691,0,4691,0
"Assessment and Surveillance","New SMART website launched","Tamsin","2012-08-01","https://www.en-net.org/question/799.aspx",9526,1,9526,1,9526,1,9526,1,9526,1,9526,1,9527,1,9527,1,9527,1,9528,1,9528,1,9528,1,9528,1,9529,1,9529,1,9529,1,9529,1,9529,1,9529,1,9529,1,9529,1,9530,1,9530,1,9530,1,9530,1,9531,1,9531,1,9531,1,9531,1,9531,1
"Assessment and Surveillance","New version of R package 'zscorer' available","Mark Myatt","2019-11-05","https://www.en-net.org/question/3787.aspx",9794,39,9794,39,9794,39,9794,39,9794,39,9794,39,9794,39,9795,39,9795,39,9796,39,9796,39,9796,39,9796,39,9796,39,9796,39,9796,39,9796,39,9796,39,9796,39,9796,39,9797,39,9797,39,9797,39,9797,39,9798,39,9798,39,9799,39,9799,39,9799,39,9799,39
"Assessment and Surveillance","Nullification of a survey based on the plausibility report","Anonymous_G_W_40","2022-02-14","https://www.en-net.org/question/4492.aspx",2578,2,2578,2,2578,2,2578,2,2578,2,2578,2,2578,2,2580,2,2580,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2,2581,2
"Assessment and Surveillance","Nutrition Assessment for Refugiees & Host mixed population","Anonymous 2688","2014-10-08","https://www.en-net.org/question/1500.aspx",9037,7,9037,7,9037,7,9038,7,9038,7,9038,7,9038,7,9038,7,9038,7,9038,7,9038,7,9038,7,9038,7,9038,7,9038,7,9038,7,9038,7,9038,7,9038,7,9039,7,9040,7,9040,7,9041,7,9041,7,9041,7,9041,7,9041,7,9041,7,9041,7,9041,7
"Assessment and Surveillance","Nutrition assessment for Urban population","Anonymous 81","2010-04-06","https://www.en-net.org/question/203.aspx",10618,6,10620,6,10620,6,10620,6,10620,6,10620,6,10620,6,10621,6,10621,6,10621,6,10621,6,10621,6,10622,6,10622,6,10622,6,10622,6,10622,6,10622,6,10622,6,10623,6,10623,6,10623,6,10623,6,10623,6,10623,6,10623,6,10623,6,10623,6,10623,6,10623,6
"Assessment and Surveillance","Nutrition assessment in small pieces livelihood zones","Anonymous 81","2013-02-01","https://www.en-net.org/question/965.aspx",11322,8,11322,8,11323,8,11324,8,11324,8,11324,8,11324,8,11324,8,11324,8,11325,8,11325,8,11325,8,11325,8,11325,8,11325,8,11325,8,11325,8,11325,8,11325,8,11325,8,11325,8,11325,8,11325,8,11325,8,11326,8,11326,8,11326,8,11326,8,11326,8,11327,8
"Assessment and Surveillance","Nutrition Assessments in 8-19 years","james majaha","2015-06-01","https://www.en-net.org/question/1758.aspx",9467,2,9467,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2,9468,2
"Assessment and Surveillance","Nutrition Causal Analysis - inputs for the development of a methodology","Hannah Mattinen","2010-08-25","https://www.en-net.org/question/248.aspx",12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12645,6,12646,6,12646,6,12646,6,12646,6,12646,6,12646,6,12646,6,12646,6,12646,6,12646,6
"Assessment and Surveillance","Nutrition Causal Analysis: usefulness and application","Blessing Mureverwi","2015-04-09","https://www.en-net.org/question/1678.aspx",9651,5,9651,5,9651,5,9651,5,9651,5,9651,5,9651,5,9651,5,9651,5,9651,5,9651,5,9652,5,9652,5,9652,5,9652,5,9652,5,9652,5,9653,5,9653,5,9653,5,9653,5,9653,5,9653,5,9653,5,9653,5,9653,5,9653,5,9653,5,9653,5,9653,5
"Assessment and Surveillance","Nutrition Data - Tanzania","Nicki Connell","2018-03-29","https://www.en-net.org/question/3274.aspx",7216,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7218,2,7219,2,7219,2,7219,2,7219,2,7219,2,7219,2,7219,2,7219,2,7219,2,7219,2
"Assessment and Surveillance","Nutrition in emergency","Anonymous 3445","2017-03-30","https://www.en-net.org/question/2870.aspx",8142,2,8142,2,8142,2,8143,2,8143,2,8143,2,8143,2,8143,2,8143,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2,8144,2
"Assessment and Surveillance","Nutrition prevalence measurement","AS","2016-02-04","https://www.en-net.org/question/2355.aspx",9344,5,9344,5,9344,5,9344,5,9344,5,9345,5,9345,5,9345,5,9345,5,9345,5,9345,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5,9346,5
"Assessment and Surveillance","Nutrition Program Coverage Thresholds","Damien Pereyra Ngono","2022-01-14","https://www.en-net.org/question/4469.aspx",3999,5,3999,5,3999,5,3999,5,3999,5,3999,5,3999,5,3999,5,3999,5,4000,5,4000,5,4000,5,4000,5,4000,5,4000,5,4000,5,4000,5,4000,5,4000,5,4000,5,4001,5,4001,5,4001,5,4001,5,4001,5,4001,5,4001,5,4001,5,4001,5,4001,5
"Assessment and Surveillance","Nutrition Sentinel Survey","benylali@yahoo.com","2014-11-12","https://www.en-net.org/question/1538.aspx",9110,1,9111,1,9112,1,9112,1,9112,1,9112,1,9113,1,9114,1,9114,1,9114,1,9114,1,9115,1,9115,1,9115,1,9115,1,9115,1,9115,1,9115,1,9115,1,9115,1,9115,1,9115,1,9117,1,9117,1,9117,1,9117,1,9117,1,9117,1,9117,1,9117,1
"Assessment and Surveillance","Nutrition Stabilization Center efficiency and referral system","Anonymous 2339","2017-02-23","https://www.en-net.org/question/2816.aspx",7461,1,7461,1,7461,1,7461,1,7461,1,7462,1,7462,1,7462,1,7462,1,7462,1,7462,1,7462,1,7462,1,7463,1,7463,1,7464,1,7464,1,7464,1,7464,1,7464,1,7464,1,7464,1,7465,1,7465,1,7465,1,7465,1,7465,1,7465,1,7465,1,7465,1
"Assessment and Surveillance","Nutrition survey analysis- Associations","Dr. Farah Ibrahim","2011-04-07","https://www.en-net.org/question/402.aspx",11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11976,13,11977,13,11977,13,11977,13,11979,13,11979,13,11979,13,11979,13,11979,13
"Assessment and Surveillance","Nutrition survey guidance in the context of COViD-19 - COVID-19","Carlos Grijalva-Eternod","2020-08-31","https://www.en-net.org/question/4071.aspx",5148,2,5148,2,5148,2,5148,2,5149,2,5149,2,5149,2,5149,2,5149,2,5149,2,5149,2,5149,2,5149,2,5149,2,5149,2,5149,2,5149,2,5149,2,5150,2,5150,2,5150,2,5150,2,5150,2,5150,2,5151,2,5151,2,5151,2,5151,2,5151,2,5151,2
"Assessment and Surveillance","Nutritional causal analysis","Mark Myatt","2018-08-02","https://www.en-net.org/question/3407.aspx",6376,1,6376,1,6377,1,6377,1,6378,1,6378,1,6378,1,6378,1,6378,1,6378,1,6378,1,6378,1,6378,1,6378,1,6378,1,6378,1,6378,1,6378,1,6378,1,6378,1,6378,1,6379,1,6379,1,6379,1,6379,1,6379,1,6379,1,6379,1,6379,1,6379,1
"Assessment and Surveillance","Nutritional indicator baseline/evaluation","Kris","2015-06-25","https://www.en-net.org/question/1805.aspx",9033,1,9033,1,9033,1,9033,1,9033,1,9033,1,9033,1,9033,1,9033,1,9033,1,9033,1,9033,1,9033,1,9033,1,9034,1,9034,1,9034,1,9034,1,9034,1,9034,1,9034,1,9035,1,9035,1,9036,1,9036,1,9036,1,9036,1,9036,1,9036,1,9036,1
"Assessment and Surveillance","nutritional indicators","Caroline André","2018-10-12","https://www.en-net.org/question/3471.aspx",6125,1,6125,1,6125,1,6125,1,6125,1,6125,1,6125,1,6125,1,6125,1,6125,1,6125,1,6125,1,6125,1,6126,1,6126,1,6126,1,6126,1,6126,1,6126,1,6126,1,6126,1,6126,1,6126,1,6126,1,6126,1,6127,1,6128,1,6128,1,6128,1,6128,1
"Assessment and Surveillance","Nutritional status and vulnerability of older adults/older people (aged 50 +)","Mary Manandhar","2012-01-01","https://www.en-net.org/question/597.aspx",12866,10,12866,10,12867,10,12867,10,12867,10,12867,10,12868,10,12868,10,12868,10,12868,10,12868,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10,12870,10
"Assessment and Surveillance","ODK Dietary Diversity Survey for Ethiopia","Kat Pittore","2019-03-05","https://www.en-net.org/question/3579.aspx",6259,2,6259,2,6259,2,6260,2,6260,2,6260,2,6260,2,6260,2,6260,2,6260,2,6260,2,6260,2,6260,2,6260,2,6260,2,6260,2,6260,2,6261,2,6261,2,6261,2,6261,2,6261,2,6261,2,6261,2,6261,2,6261,2,6261,2,6261,2,6261,2,6261,2
"Assessment and Surveillance","Oedema","Njeri Waigwa","2013-04-17","https://www.en-net.org/question/1023.aspx",10514,2,10514,2,10515,2,10515,2,10515,2,10515,2,10515,2,10515,2,10515,2,10515,2,10515,2,10516,2,10516,2,10516,2,10516,2,10516,2,10516,2,10516,2,10516,2,10516,2,10516,2,10516,2,10516,2,10516,2,10516,2,10516,2,10516,2,10518,2,10519,2,10519,2
"Assessment and Surveillance","Official Launch - Coverage Monitoring Network (CMN) Project","Saul Guerrero","2012-08-03","https://www.en-net.org/question/802.aspx",11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1,11832,1
"Assessment and Surveillance","Optifoods software","Martin Njoroge","2014-06-23","https://www.en-net.org/question/1400.aspx",9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9593,2,9595,2,9595,2,9595,2
"Assessment and Surveillance","Participatory Review of Coverage Methodologies","Jose Luis Alvarez Moran","2014-06-25","https://www.en-net.org/question/1402.aspx",11588,0,11588,0,11588,0,11588,0,11588,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0,11590,0
"Assessment and Surveillance","PBM EN NÑOS: ¿brazo no dominante? / MUAC in children: non-dominant arm?","Spencer Rivadeneira","2019-07-13","https://www.en-net.org/question/3719.aspx",5643,2,5643,2,5643,2,5643,2,5643,2,5643,2,5643,2,5643,2,5643,2,5643,2,5643,2,5643,2,5643,2,5643,2,5644,2,5644,2,5644,2,5644,2,5644,2,5644,2,5644,2,5644,2,5644,2,5644,2,5644,2,5644,2,5644,2,5644,2,5644,2,5644,2
"Assessment and Surveillance","Performance of simplified MUAC classification devices with an improved design MUAC insertion tape","Mark Myatt","2018-02-22","https://www.en-net.org/question/3245.aspx",7204,2,7204,2,7204,2,7204,2,7204,2,7204,2,7204,2,7206,2,7206,2,7206,2,7206,2,7206,2,7206,2,7207,2,7207,2,7207,2,7207,2,7207,2,7207,2,7207,2,7207,2,7207,2,7207,2,7207,2,7207,2,7207,2,7207,2,7207,2,7207,2,7207,2
"Assessment and Surveillance","Planning survey - village level data Turkana Kenya","Severine Frison","2012-10-23","https://www.en-net.org/question/870.aspx",10515,9,10515,9,10515,9,10515,9,10515,9,10515,9,10515,9,10516,9,10516,9,10516,9,10516,9,10516,9,10516,9,10516,9,10516,9,10516,9,10516,9,10516,9,10516,9,10516,9,10516,9,10516,9,10518,9,10518,9,10518,9,10518,9,10518,9,10518,9,10518,9,10518,9
"Assessment and Surveillance","Plausable MUAC range for BMI calculation of Women in Reproductive Age Group [15 - 49]","Anonymous 377","2010-08-29","https://www.en-net.org/question/250.aspx",13312,2,13312,2,13312,2,13312,2,13312,2,13312,2,13312,2,13312,2,13312,2,13312,2,13312,2,13312,2,13313,2,13313,2,13313,2,13313,2,13313,2,13313,2,13313,2,13313,2,13313,2,13313,2,13313,2,13313,2,13314,2,13314,2,13314,2,13314,2,13314,2,13314,2
"Assessment and Surveillance","Plausible/extreme values for MUAC","Severine Frison","2010-07-15","https://www.en-net.org/question/233.aspx",13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13283,6,13284,6,13284,6,13284,6,13284,6,13284,6,13284,6,13284,6,13284,6
"Assessment and Surveillance","PLW and children under measurements in survey","Anonymous 3267","2015-12-01","https://www.en-net.org/question/2282.aspx",12274,3,12274,3,12275,3,12275,3,12275,3,12275,3,12275,3,12275,3,12275,3,12275,3,12275,3,12275,3,12276,3,12276,3,12276,3,12276,3,12276,3,12276,3,12276,3,12277,3,12277,3,12277,3,12278,3,12279,3,12279,3,12279,3,12279,3,12279,3,12279,3,12279,3
"Assessment and Surveillance","Poor digit preference for weight with digital scales","Leisel Talley","2010-04-05","https://www.en-net.org/question/202.aspx",9456,1,9456,1,9457,1,9457,1,9458,1,9458,1,9458,1,9458,1,9458,1,9458,1,9458,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1,9459,1
"Assessment and Surveillance","Population Conversion Factor","Addis Girma","2021-01-12","https://www.en-net.org/question/4180.aspx",5314,2,5314,2,5315,2,5315,2,5315,2,5315,2,5315,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5316,2,5317,2,5317,2,5318,2,5320,2
"Assessment and Surveillance","Portable length/height measuring board","Anonymous 3211","2016-09-07","https://www.en-net.org/question/2625.aspx",10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10422,11,10424,11,10424,11,10424,11,10424,11,10424,11,10424,11,10424,11,10424,11,10424,11,10424,11,10424,11,10424,11
"Assessment and Surveillance","Possibilités accrues pour le soutien de Tech RRT aux organisations individuelles","Andi Kendle","2017-09-25","https://www.en-net.org/question/3065.aspx",7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0,7622,0
