"Theme","Topic","Author","Posted","Link","Views_20231211_005114","Replies_20231211_005114","Views_20231211_020231","Replies_20231211_020231","Views_20231211_023502","Replies_20231211_023502","Views_20231211_031948","Replies_20231211_031948","Views_20231211_042201","Replies_20231211_042201","Views_20231211_051739","Replies_20231211_051739","Views_20231211_062054","Replies_20231211_062054","Views_20231211_071854","Replies_20231211_071854","Views_20231211_082123","Replies_20231211_082123","Views_20231211_092100","Replies_20231211_092100","Views_20231211_102110","Replies_20231211_102110","Views_20231211_111653","Replies_20231211_111653","Views_20231211_122519","Replies_20231211_122519"
"Assessment and Surveillance","Weight when wearing amulets","Nathalie","2022-01-21","https://www.en-net.org/question/4475.aspx",3817,2,3817,2,3817,2,3817,2,3818,2,3819,2,3819,2,3819,2,3819,2,3819,2,3819,2,3819,2,3819,2
"Assessment and Surveillance","Weighted Analysis","Mutegi K","2015-05-08","https://www.en-net.org/question/1718.aspx",9373,2,9373,2,9373,2,9373,2,9375,2,9375,2,9376,2,9376,2,9376,2,9376,2,9376,2,9376,2,9376,2
"Assessment and Surveillance","Weighted analysis of SMART survey data","Adama Ndiaye","2018-11-16","https://www.en-net.org/question/3491.aspx",6522,3,6523,3,6523,3,6523,3,6524,3,6525,3,6525,3,6525,3,6525,3,6525,3,6525,3,6525,3,6525,3
"Assessment and Surveillance","WFH  versus MUAC","Anonymous 81","2015-09-04","https://www.en-net.org/question/1915.aspx",18218,21,18218,21,18218,21,18218,21,18219,21,18219,21,18220,21,18220,21,18220,21,18221,21,18221,21,18221,21,18221,21
"Assessment and Surveillance","What are the characteristics of good SMART survey?","Atif Ismail","2021-07-22","https://www.en-net.org/question/4362.aspx",5078,2,5078,2,5078,2,5078,2,5079,2,5080,2,5080,2,5080,2,5080,2,5080,2,5080,2,5080,2,5080,2
"Assessment and Surveillance","What are the values of nax when converting from nqx to nmx?","Tim","2019-09-23","https://www.en-net.org/question/3768.aspx",5934,0,5934,0,5934,0,5934,0,5935,0,5936,0,5936,0,5936,0,5937,0,5937,0,5937,0,5937,0,5937,0
"Assessment and Surveillance","What can be used as a standard for a Nutritional Need assesment of Children living with HIV","Seunfunmi","2016-11-12","https://www.en-net.org/question/2737.aspx",8358,0,8358,0,8358,0,8358,0,8359,0,8359,0,8360,0,8360,0,8360,0,8360,0,8360,0,8360,0,8360,0
"Assessment and Surveillance","what do the mothers think?  6-12 months after an emergency nutrition program","nikki blackwell","2011-03-07","https://www.en-net.org/question/367.aspx",9352,1,9352,1,9352,1,9352,1,9353,1,9353,1,9353,1,9354,1,9354,1,9356,1,9356,1,9357,1,9359,1
"Assessment and Surveillance","What does it mean?","Tammam Ali Mohammed Ahmed","2016-12-19","https://www.en-net.org/question/2768.aspx",8664,0,8664,0,8664,0,8664,0,8665,0,8665,0,8666,0,8666,0,8666,0,8666,0,8666,0,8666,0,8666,0
"Assessment and Surveillance","What is the correct population percentage proportion to use when consider 0-5 years in developing countries?","Anonymous 651","2011-06-07","https://www.en-net.org/question/456.aspx",28367,10,28368,10,28368,10,28368,10,28369,10,28370,10,28370,10,28372,10,28373,10,28373,10,28375,10,28377,10,28377,10
"Assessment and Surveillance","What is the cut off point for child bearing age women to decide acute malnutrition based on MUAC?","Anonymous 1310","2016-08-24","https://www.en-net.org/question/2605.aspx",11649,4,11649,4,11649,4,11649,4,11650,4,11650,4,11651,4,11651,4,11651,4,11652,4,11658,4,11660,4,11661,4
"Assessment and Surveillance","What is the difference between sampling error and standard error?","Anonymous 402","2012-06-22","https://www.en-net.org/question/768.aspx",42136,1,42136,1,42136,1,42136,1,42137,1,42137,1,42137,1,42138,1,42138,1,42138,1,42138,1,42138,1,42138,1
"Assessment and Surveillance","What is the lowest WAZ score that would be ""compatible with human life","Anonymous 118","2011-04-29","https://www.en-net.org/question/413.aspx",12031,4,12031,4,12031,4,12031,4,12032,4,12032,4,12032,4,12033,4,12033,4,12033,4,12033,4,12033,4,12033,4
"Assessment and Surveillance","What is the meaning of Z-test and P value in SQUEAC estimate calculator?","Anonymous 1310","2014-10-06","https://www.en-net.org/question/1498.aspx",13241,1,13241,1,13241,1,13241,1,13242,1,13242,1,13243,1,13243,1,13243,1,13243,1,13243,1,13243,1,13243,1
"Assessment and Surveillance","What is the reason the index of dispersion and its test vary in the ENA 'Results Antropometry' page and in the plausibility test","Melaku Begashaw","2012-05-15","https://www.en-net.org/question/727.aspx",10821,3,10821,3,10821,3,10821,3,10822,3,10822,3,10822,3,10823,3,10823,3,10823,3,10823,3,10823,3,10823,3
"Assessment and Surveillance","What is the sampling procedure for a micronutrient survey within the S3M survey?","Durria Osman","2018-05-01","https://www.en-net.org/question/3304.aspx",7830,3,7830,3,7830,3,7830,3,7831,3,7831,3,7832,3,7832,3,7832,3,7832,3,7832,3,7832,3,7832,3
"Assessment and Surveillance","What nutrition indicators should be use for evaluating the SDG2 nutrition goal? What are the data gaps that need to be filled?","Suneetha Kadiyala","2015-11-11","https://www.en-net.org/question/2254.aspx",9340,1,9340,1,9340,1,9340,1,9341,1,9341,1,9342,1,9342,1,9342,1,9342,1,9342,1,9342,1,9342,1
"Assessment and Surveillance","What proportion of children with severe acute malnutrition (SAM) will die if they do not get timely treatment?","Anonymous 1310","2021-12-08","https://www.en-net.org/question/4455.aspx",5321,1,5321,1,5321,1,5321,1,5322,1,5323,1,5323,1,5323,1,5323,1,5323,1,5323,1,5323,1,5323,1
"Assessment and Surveillance","What should be the ideal methedology for assessing   impact of BCC at practice level for caregivers and non caregivers?","Iqbal Hossain","2012-09-20","https://www.en-net.org/question/851.aspx",9065,0,9065,0,9065,0,9065,0,9066,0,9066,0,9066,0,9067,0,9067,0,9067,0,9067,0,9067,0,9067,0
"Assessment and Surveillance","what to do with adolescent men taller  than 1.75 m in WfH?","Mija Ververs","2014-06-10","https://www.en-net.org/question/1391.aspx",9545,1,9545,1,9545,1,9545,1,9546,1,9546,1,9547,1,9547,1,9547,1,9548,1,9548,1,9548,1,9548,1
"Assessment and Surveillance","What will be the sample size for a follow up study","Md. Lalan Miah","2022-10-23","https://www.en-net.org/question/4699.aspx",1191,2,1191,2,1191,2,1192,2,1192,2,1193,2,1193,2,1193,2,1194,2,1194,2,1194,2,1194,2,1194,2
"Assessment and Surveillance","When analysing birthweight data, should we exclude premature babies?","Anonymous 3070","2016-04-08","https://www.en-net.org/question/2438.aspx",9144,1,9144,1,9144,1,9144,1,9145,1,9145,1,9146,1,9146,1,9146,1,9146,1,9146,1,9146,1,9146,1
"Assessment and Surveillance","When can we use BMI for lactating women again?","Mija Ververs","2018-12-13","https://www.en-net.org/question/3512.aspx",9400,10,9400,10,9400,10,9400,10,9401,10,9402,10,9402,10,9402,10,9402,10,9402,10,9402,10,9402,10,9403,10
"Assessment and Surveillance","When sampled cluster doen't have enough HH demanded by sample size because of urgent and sudden population movement","nicky","2014-03-31","https://www.en-net.org/question/1324.aspx",11233,8,11233,8,11233,8,11233,8,11234,8,11235,8,11236,8,11236,8,11236,8,11236,8,11236,8,11236,8,11236,8
"Assessment and Surveillance","When the survey SD value is out of aceptable range, especially < 0.8, how the prevalence  estimation should proceed?","nicky","2014-04-08","https://www.en-net.org/question/1332.aspx",10575,1,10575,1,10575,1,10575,1,10576,1,10576,1,10577,1,10577,1,10577,1,10577,1,10577,1,10577,1,10577,1
"Assessment and Surveillance","When to conduct Wide Area survey","Daniel","2013-01-15","https://www.en-net.org/question/942.aspx",13421,3,13421,3,13421,3,13421,3,13422,3,13422,3,13422,3,13425,3,13425,3,13425,3,13425,3,13425,3,13426,3
"Assessment and Surveillance","When to consider population movement within recall period for mortality survey using SAMRT methodology","Anonymous 1570","2012-10-02","https://www.en-net.org/question/861.aspx",10922,4,10922,4,10922,4,10922,4,10923,4,10923,4,10923,4,10924,4,10924,4,10924,4,10924,4,10924,4,10924,4
"Assessment and Surveillance","When will SMART / ENA support MUAC?","Mark Myatt","2010-03-15","https://www.en-net.org/question/189.aspx",12740,13,12740,13,12740,13,12740,13,12740,13,12741,13,12741,13,12742,13,12742,13,12742,13,12742,13,12742,13,12742,13
"Assessment and Surveillance","Which indicators should be included in surveys for adolescent nutrition?","Natasha Lelijveld","2022-06-07","https://www.en-net.org/question/4583.aspx",1271,0,1271,0,1271,0,1272,0,1272,0,1273,0,1273,0,1273,0,1273,0,1273,0,1273,0,1273,0,1273,0
"Assessment and Surveillance","Which nutrition surveillance system is/are the the best to be used in a refugee camp setting with an under 5 population of  approximately 41,000.","Rogers Wanyama","2009-03-23","https://www.en-net.org/question/72.aspx",11194,3,11194,3,11194,3,11194,3,11194,3,11195,3,11195,3,11196,3,11197,3,11197,3,11197,3,11197,3,11199,3
"Assessment and Surveillance","Which software I can use to open old .rec files from epinut?","Caroline Wilkinson","2023-02-09","https://www.en-net.org/question/4785.aspx",865,4,865,4,865,4,866,4,866,4,867,4,867,4,867,4,867,4,867,4,868,4,868,4,868,4
"Assessment and Surveillance","WHO Anthro Survey Analyzer","Blessing Mureverwi","2020-06-05","https://www.en-net.org/question/4001.aspx",6672,5,6672,5,6672,5,6672,5,6673,5,6674,5,6674,5,6674,5,6674,5,6675,5,6675,5,6676,5,6676,5
"Assessment and Surveillance","Who did the research on weight and hydration?","Martha","2011-05-04","https://www.en-net.org/question/416.aspx",10407,1,10407,1,10407,1,10407,1,10408,1,10408,1,10408,1,10409,1,10409,1,10409,1,10409,1,10409,1,10409,1
"Assessment and Surveillance","WHO EPI two stage cluster survey  method Vis-à-vis DHS or MICS approach","Anonymous 81","2009-11-29","https://www.en-net.org/question/168.aspx",15041,7,15041,7,15042,7,15042,7,15042,7,15043,7,15043,7,15044,7,15044,7,15045,7,15045,7,15045,7,15046,7
"Assessment and Surveillance","WHO Growth Standards","Anonymous 402","2011-06-03","https://www.en-net.org/question/452.aspx",16120,4,16120,4,16120,4,16120,4,16122,4,16122,4,16122,4,16123,4,16123,4,16123,4,16123,4,16123,4,16123,4
"Assessment and Surveillance","WHO Wasting prevalance","Mohamed M Hassan Gani","2012-09-17","https://www.en-net.org/question/842.aspx",10480,1,10480,1,10480,1,10480,1,10481,1,10481,1,10481,1,10482,1,10482,1,10482,1,10482,1,10482,1,10482,1
"Assessment and Surveillance","Why Credibility Interval (CI) is slightly changing while estimating Posterior Coverage by using SQUEAC coverage estimate calculator (Version 3.01)","Anonymous 1310","2013-10-30","https://www.en-net.org/question/1187.aspx",12557,4,12557,4,12557,4,12557,4,12558,4,12558,4,12559,4,12560,4,12560,4,12560,4,12560,4,12560,4,12560,4
"Assessment and Surveillance","Why do I need to adjust for age and sex of children again if z score calculation already involved gender and sex in its calculation?","Anonymous 31980","2019-04-11","https://www.en-net.org/question/3616.aspx",11728,5,11728,5,11728,5,11728,5,11729,5,11730,5,11730,5,11730,5,11730,5,11731,5,11731,5,11731,5,11731,5
"Assessment and Surveillance","Why is malnutrition more prevalent among male children under 5 years than  female children in the same age bracket","Anonymous 40886","2022-02-22","https://www.en-net.org/question/4497.aspx",4806,6,4806,6,4806,6,4807,6,4808,6,4809,6,4809,6,4809,6,4809,6,4809,6,4809,6,4809,6,4809,6
"Assessment and Surveillance","Why prevalence using MUAC is not useful as trigger level for humaniterian response?","Anonymous 81","2010-04-13","https://www.en-net.org/question/206.aspx",13492,6,13492,6,13492,6,13492,6,13493,6,13493,6,13493,6,13494,6,13494,6,13494,6,13494,6,13494,6,13494,6
"Assessment and Surveillance","WHZ expanded WHO excel lookup table for boys 2 to 5 years","Naomi Saville","2021-11-17","https://www.en-net.org/question/4445.aspx",4659,2,4659,2,4659,2,4659,2,4661,2,4662,2,4662,2,4662,2,4662,2,4662,2,4662,2,4662,2,4662,2
"Assessment and Surveillance","Wide Area Survey (Stage III of SQUEAC Assessment)","Anonymous 2281","2019-03-09","https://www.en-net.org/question/3588.aspx",8811,2,8812,2,8812,2,8812,2,8813,2,8814,2,8814,2,8814,2,8815,2,8815,2,8815,2,8815,2,8815,2
"Assessment and Surveillance","Wide Area Survey where Denominator is more 256","Anonymous 2352","2016-12-17","https://www.en-net.org/question/2767.aspx",11683,1,11683,1,11683,1,11683,1,11684,1,11684,1,11685,1,11685,1,11685,1,11685,1,11685,1,11685,1,11685,1
"Assessment and Surveillance","Wide confidence interval SAM","Anonymous 24408","2019-02-07","https://www.en-net.org/question/3557.aspx",7971,11,7971,11,7971,11,7971,11,7972,11,7973,11,7974,11,7975,11,7975,11,7975,11,7975,11,7975,11,7977,11
"Assessment and Surveillance","Workshop on Coverage Assessment Methods, Oxford, 27-30 March 2012","Ernest Guevarra","2011-12-22","https://www.en-net.org/question/594.aspx",9853,0,9853,0,9853,0,9853,0,9854,0,9854,0,9854,0,9855,0,9855,0,9855,0,9855,0,9855,0,9855,0
"Assessment and Surveillance","Workshop on Coverage Assessment Methods, Oxford, 27-30 March 2012","Ernest Guevarra","2011-12-22","https://www.en-net.org/question/595.aspx",13282,5,13282,5,13282,5,13282,5,13283,5,13283,5,13283,5,13284,5,13284,5,13284,5,13284,5,13284,5,13284,5
"Costing and cost-effectiveness of wasting programmes","How would you determine the disability weight of children with Moderate Acute malnutrition (MAM)?","Tim Chege","2023-01-13","https://www.en-net.org/question/4752.aspx",809,1,809,1,809,1,809,1,810,1,810,1,810,1,811,1,811,1,812,1,812,1,812,1,812,1
"Costing and cost-effectiveness of wasting programmes","Mapping of available tools and guidance for costing of child wasting treatment programmes","Bernardette Cichon","2023-08-16","https://www.en-net.org/question/4924.aspx",429,0,429,0,429,0,429,0,430,0,430,0,430,0,431,0,431,0,431,0,431,0,431,0,432,0
"Costing and cost-effectiveness of wasting programmes","Request for resources related to costing and economic evaluations in nutrition","Joanne and Lani","2023-03-20","https://www.en-net.org/question/4829.aspx",636,0,636,0,636,0,636,0,637,0,637,0,637,0,638,0,638,0,638,0,638,0,638,0,638,0
"Costing and cost-effectiveness of wasting programmes","Standardized guidance for necessary ingredients and staffing per treatment facility?","Derek Lee","2023-04-10","https://www.en-net.org/question/4847.aspx",698,1,698,1,698,1,698,1,699,1,699,1,699,1,700,1,700,1,700,1,700,1,700,1,700,1
"COVID-19 and nutrition programming","Adapting GMP programming to COVID-19 situations","Diane Baik","2020-04-21","https://www.en-net.org/question/3956.aspx",6292,4,6292,4,6292,4,6292,4,6293,4,6294,4,6294,4,6294,4,6294,4,6294,4,6294,4,6294,4,6294,4
"COVID-19 and nutrition programming","Adapting treatment and prevention of wasting during the COVID-19 pandemic","Rita Abi Akar","2020-08-03","https://www.en-net.org/question/4054.aspx",5504,0,5504,0,5504,0,5505,0,5505,0,5506,0,5506,0,5506,0,5506,0,5506,0,5506,0,5506,0,5506,0
"COVID-19 and nutrition programming","Adaption of Mother to Mother Support Groups and Cooking demos during COVID","Brooke Bauer","2020-04-14","https://www.en-net.org/question/3944.aspx",6053,4,6053,4,6053,4,6053,4,6054,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4,6055,4
"COVID-19 and nutrition programming","Alkaline or acidic diet.","Joyce Ene ocheola Oki","2020-03-27","https://www.en-net.org/question/3909.aspx",5809,1,5809,1,5809,1,5809,1,5810,1,5812,1,5812,1,5812,1,5812,1,5812,1,5812,1,5812,1,5812,1
"COVID-19 and nutrition programming","Any specific guidance about prevention of milk powder distribution in the Covid-19 food package?","Rukhsana","2020-04-24","https://www.en-net.org/question/3966.aspx",6102,1,6102,1,6102,1,6102,1,6103,1,6104,1,6104,1,6104,1,6104,1,6104,1,6104,1,6104,1,6104,1
"COVID-19 and nutrition programming","Behaviour Change Communication Images/Tools","Ciara Hogan","2020-04-22","https://www.en-net.org/question/3957.aspx",6701,3,6701,3,6701,3,6701,3,6702,3,6703,3,6703,3,6703,3,6703,3,6703,3,6703,3,6703,3,6703,3
"COVID-19 and nutrition programming","Can preventative/ blanket feeding programmes provide supplements for even longer during  the pandemic?","GTAM Wasting TWG","2020-08-07","https://www.en-net.org/question/4063.aspx",5682,1,5682,1,5682,1,5683,1,5683,1,5684,1,5684,1,5684,1,5684,1,5684,1,5684,1,5684,1,5684,1
"COVID-19 and nutrition programming","CMAM mitigation strategies in light of COVID-19","Casie Tesfai","2020-03-18","https://www.en-net.org/question/3890.aspx",7650,10,7650,10,7650,10,7650,10,7651,10,7652,10,7652,10,7652,10,7652,10,7652,10,7652,10,7652,10,7652,10
"COVID-19 and nutrition programming","Community health workers in the treatment of malnutrition situation COVID-19","Antonio Vargas","2020-03-29","https://www.en-net.org/question/3917.aspx",6283,3,6283,3,6283,3,6283,3,6284,3,6285,3,6285,3,6285,3,6285,3,6285,3,6285,3,6285,3,6286,3
"COVID-19 and nutrition programming","Community-based management and use of MUAC for infants <6months","Alice Burrell","2020-04-01","https://www.en-net.org/question/3922.aspx",6696,2,6696,2,6696,2,6696,2,6697,2,6699,2,6699,2,6699,2,6699,2,6699,2,6699,2,6699,2,6699,2
"COVID-19 and nutrition programming","Concern interim guidance on adapting CMAM to COVID-19","Kate Golden","2020-04-22","https://www.en-net.org/question/3962.aspx",5774,0,5774,0,5774,0,5774,0,5776,0,5777,0,5777,0,5777,0,5777,0,5777,0,5777,0,5777,0,5777,0
"COVID-19 and nutrition programming","Covid 19 vaccine","Anonymous 40744","2021-08-20","https://www.en-net.org/question/4381.aspx",4506,1,4506,1,4506,1,4507,1,4507,1,4508,1,4508,1,4508,1,4508,1,4508,1,4508,1,4508,1,4508,1
"COVID-19 and nutrition programming","COVID Webinars coming soon in 4 languages: COVID-19 + IYCF, COVID-19 + wasting and COVID-19 + nutrition information in English, French, Spanish and Arabic","Ben Allen","2020-04-22","https://www.en-net.org/question/3960.aspx",6070,1,6070,1,6070,1,6070,1,6071,1,6072,1,6072,1,6072,1,6072,1,6072,1,6072,1,6072,1,6072,1
"COVID-19 and nutrition programming","COVID-19 and Human Milk Banking","Urmila Deshmukh","2020-03-29","https://www.en-net.org/question/3915.aspx",6092,2,6092,2,6092,2,6092,2,6093,2,6094,2,6094,2,6094,2,6094,2,6094,2,6094,2,6094,2,6094,2
"COVID-19 and nutrition programming","COVID-19 and Infant Feeding Survey (International, English language)","Aunchalee Palmquist","2020-04-08","https://www.en-net.org/question/3937.aspx",5708,0,5708,0,5708,0,5708,0,5710,0,5711,0,5711,0,5711,0,5711,0,5711,0,5711,0,5711,0,5711,0
"COVID-19 and nutrition programming","COVID-19 and Safety of Breast Milk and/or Breastfeeding -Please send all your  questions","Mija Ververs","2020-03-20","https://www.en-net.org/question/3892.aspx",10070,18,10070,18,10070,18,10070,18,10071,18,10072,18,10072,18,10072,18,10072,18,10072,18,10072,18,10073,18,10073,18
"COVID-19 and nutrition programming","COVID-19 treatment referral pathways & CMAM","Kate Golden","2020-04-22","https://www.en-net.org/question/3961.aspx",5749,0,5749,0,5749,0,5749,0,5750,0,5751,0,5751,0,5751,0,5751,0,5751,0,5751,0,5751,0,5751,0
"COVID-19 and nutrition programming","Cross cutting Issue related to the Malnourished children vs COVID-19","Dr Mohamed","2020-04-11","https://www.en-net.org/question/3940.aspx",5711,1,5711,1,5711,1,5711,1,5712,1,5713,1,5713,1,5713,1,5715,1,5715,1,5715,1,5715,1,5715,1
"COVID-19 and nutrition programming","Data or experiences of changes in patterns of wasting in the context of COVID-19","Tamsin","2020-09-02","https://www.en-net.org/question/4076.aspx",5200,0,5200,0,5200,0,5201,0,5201,0,5203,0,5204,0,5204,0,5204,0,5204,0,5204,0,5204,0,5204,0
